   0.20000D+00   0.20372D+00   0.61140D+29
   0.20372D+00   0.20750D+00   0.63184D+29
   0.20750D+00   0.21135D+00   0.65298D+29
   0.21135D+00   0.21528D+00   0.67484D+29
   0.21528D+00   0.21928D+00   0.69744D+29
   0.21928D+00   0.22335D+00   0.72081D+29
   0.22335D+00   0.22750D+00   0.74497D+29
   0.22750D+00   0.23173D+00   0.76995D+29
   0.23173D+00   0.23603D+00   0.79578D+29
   0.23603D+00   0.24041D+00   0.82249D+29
   0.24041D+00   0.24488D+00   0.85010D+29
   0.24488D+00   0.24943D+00   0.87866D+29
   0.24943D+00   0.25406D+00   0.90818D+29
   0.25406D+00   0.25878D+00   0.93870D+29
   0.25878D+00   0.26359D+00   0.97025D+29
   0.26359D+00   0.26849D+00   0.10029D+30
   0.26849D+00   0.27347D+00   0.10366D+30
   0.27347D+00   0.27855D+00   0.10715D+30
   0.27855D+00   0.28373D+00   0.11075D+30
   0.28373D+00   0.28900D+00   0.11448D+30
   0.28900D+00   0.29436D+00   0.11834D+30
   0.29436D+00   0.29983D+00   0.12232D+30
   0.29983D+00   0.30540D+00   0.12644D+30
   0.30540D+00   0.31108D+00   0.13070D+30
   0.31108D+00   0.31685D+00   0.13510D+30
   0.31685D+00   0.32274D+00   0.13965D+30
   0.32274D+00   0.32873D+00   0.14435D+30
   0.32873D+00   0.33484D+00   0.14922D+30
   0.33484D+00   0.34106D+00   0.15424D+30
   0.34106D+00   0.34740D+00   0.15944D+30
   0.34740D+00   0.35385D+00   0.16481D+30
   0.35385D+00   0.36042D+00   0.17036D+30
   0.36042D+00   0.36712D+00   0.17610D+30
   0.36712D+00   0.37394D+00   0.18202D+30
   0.37394D+00   0.38088D+00   0.18815D+30
   0.38088D+00   0.38796D+00   0.19449D+30
   0.38796D+00   0.39516D+00   0.20103D+30
   0.39516D+00   0.40250D+00   0.20779D+30
   0.40250D+00   0.40998D+00   0.21478D+30
   0.40998D+00   0.41760D+00   0.22201D+30
   0.41760D+00   0.42535D+00   0.22947D+30
   0.42535D+00   0.43325D+00   0.23718D+30
   0.43325D+00   0.44130D+00   0.24515D+30
   0.44130D+00   0.44950D+00   0.25338D+30
   0.44950D+00   0.45785D+00   0.26189D+30
   0.45785D+00   0.46635D+00   0.27067D+30
   0.46635D+00   0.47501D+00   0.27975D+30
   0.47501D+00   0.48384D+00   0.28913D+30
   0.48384D+00   0.49283D+00   0.29881D+30
   0.49283D+00   0.50198D+00   0.30881D+30
   0.50198D+00   0.51130D+00   0.31915D+30
   0.51130D+00   0.52080D+00   0.32982D+30
   0.52080D+00   0.53048D+00   0.34084D+30
   0.53048D+00   0.54033D+00   0.35221D+30
   0.54033D+00   0.55037D+00   0.36396D+30
   0.55037D+00   0.56059D+00   0.37610D+30
   0.56059D+00   0.57100D+00   0.38862D+30
   0.57100D+00   0.58161D+00   0.40155D+30
   0.58161D+00   0.59241D+00   0.41490D+30
   0.59241D+00   0.60342D+00   0.42868D+30
   0.60342D+00   0.61463D+00   0.44290D+30
   0.61463D+00   0.62604D+00   0.45757D+30
   0.62604D+00   0.63767D+00   0.47271D+30
   0.63767D+00   0.64952D+00   0.48834D+30
   0.64952D+00   0.66158D+00   0.50446D+30
   0.66158D+00   0.67387D+00   0.52109D+30
   0.67387D+00   0.68639D+00   0.53825D+30
   0.68639D+00   0.69914D+00   0.55594D+30
   0.69914D+00   0.71212D+00   0.57419D+30
   0.71212D+00   0.72535D+00   0.59301D+30
   0.72535D+00   0.73883D+00   0.61240D+30
   0.73883D+00   0.75255D+00   0.63240D+30
   0.75255D+00   0.76653D+00   0.65301D+30
   0.76653D+00   0.78077D+00   0.67425D+30
   0.78077D+00   0.79527D+00   0.69614D+30
   0.79527D+00   0.81004D+00   0.71869D+30
   0.81004D+00   0.82509D+00   0.74192D+30
   0.82509D+00   0.84042D+00   0.76584D+30
   0.84042D+00   0.85603D+00   0.79047D+30
   0.85603D+00   0.87193D+00   0.81583D+30
   0.87193D+00   0.88812D+00   0.84193D+30
   0.88812D+00   0.90462D+00   0.86880D+30
   0.90462D+00   0.92143D+00   0.89644D+30
   0.92143D+00   0.93854D+00   0.92488D+30
   0.93854D+00   0.95597D+00   0.95413D+30
   0.95597D+00   0.97373D+00   0.98421D+30
   0.97373D+00   0.99182D+00   0.10151D+31
   0.99182D+00   0.10102D+01   0.10469D+31
   0.10102D+01   0.10290D+01   0.10796D+31
   0.10290D+01   0.10481D+01   0.11131D+31
   0.10481D+01   0.10676D+01   0.11476D+31
   0.10676D+01   0.10874D+01   0.11830D+31
   0.10874D+01   0.11076D+01   0.12193D+31
   0.11076D+01   0.11282D+01   0.12566D+31
   0.11282D+01   0.11492D+01   0.12948D+31
   0.11492D+01   0.11705D+01   0.13340D+31
   0.11705D+01   0.11922D+01   0.13743D+31
   0.11922D+01   0.12144D+01   0.14155D+31
   0.12144D+01   0.12369D+01   0.14577D+31
   0.12369D+01   0.12599D+01   0.15010D+31
   0.12599D+01   0.12833D+01   0.15453D+31
   0.12833D+01   0.13072D+01   0.15906D+31
   0.13072D+01   0.13314D+01   0.16370D+31
   0.13314D+01   0.13562D+01   0.16845D+31
   0.13562D+01   0.13814D+01   0.17330D+31
   0.13814D+01   0.14070D+01   0.17826D+31
   0.14070D+01   0.14332D+01   0.18333D+31
   0.14332D+01   0.14598D+01   0.18850D+31
   0.14598D+01   0.14869D+01   0.19379D+31
   0.14869D+01   0.15145D+01   0.19918D+31
   0.15145D+01   0.15427D+01   0.20468D+31
   0.15427D+01   0.15713D+01   0.21028D+31
   0.15713D+01   0.16005D+01   0.21599D+31
   0.16005D+01   0.16302D+01   0.22181D+31
   0.16302D+01   0.16605D+01   0.22773D+31
   0.16605D+01   0.16913D+01   0.23376D+31
   0.16913D+01   0.17228D+01   0.23988D+31
   0.17228D+01   0.17548D+01   0.24611D+31
   0.17548D+01   0.17874D+01   0.25244D+31
   0.17874D+01   0.18206D+01   0.25886D+31
   0.18206D+01   0.18544D+01   0.26538D+31
   0.18544D+01   0.18888D+01   0.27199D+31
   0.18888D+01   0.19239D+01   0.27869D+31
   0.19239D+01   0.19597D+01   0.28548D+31
   0.19597D+01   0.19961D+01   0.29235D+31
   0.19961D+01   0.20331D+01   0.29930D+31
   0.20331D+01   0.20709D+01   0.30633D+31
   0.20709D+01   0.21094D+01   0.31343D+31
   0.21094D+01   0.21485D+01   0.32060D+31
