   0.20000D+00   0.20372D+00   0.28405D+29
   0.20372D+00   0.20750D+00   0.29378D+29
   0.20750D+00   0.21135D+00   0.30385D+29
   0.21135D+00   0.21528D+00   0.31425D+29
   0.21528D+00   0.21928D+00   0.32501D+29
   0.21928D+00   0.22335D+00   0.33614D+29
   0.22335D+00   0.22750D+00   0.34764D+29
   0.22750D+00   0.23173D+00   0.35953D+29
   0.23173D+00   0.23603D+00   0.37183D+29
   0.23603D+00   0.24041D+00   0.38454D+29
   0.24041D+00   0.24488D+00   0.39768D+29
   0.24488D+00   0.24943D+00   0.41126D+29
   0.24943D+00   0.25406D+00   0.42529D+29
   0.25406D+00   0.25878D+00   0.43980D+29
   0.25878D+00   0.26359D+00   0.45480D+29
   0.26359D+00   0.26849D+00   0.47030D+29
   0.26849D+00   0.27347D+00   0.48631D+29
   0.27347D+00   0.27855D+00   0.50286D+29
   0.27855D+00   0.28373D+00   0.51997D+29
   0.28373D+00   0.28900D+00   0.53765D+29
   0.28900D+00   0.29436D+00   0.55591D+29
   0.29436D+00   0.29983D+00   0.57478D+29
   0.29983D+00   0.30540D+00   0.59428D+29
   0.30540D+00   0.31108D+00   0.61442D+29
   0.31108D+00   0.31685D+00   0.63522D+29
   0.31685D+00   0.32274D+00   0.65671D+29
   0.32274D+00   0.32873D+00   0.67890D+29
   0.32873D+00   0.33484D+00   0.70183D+29
   0.33484D+00   0.34106D+00   0.72550D+29
   0.34106D+00   0.34740D+00   0.74995D+29
   0.34740D+00   0.35385D+00   0.77520D+29
   0.35385D+00   0.36042D+00   0.80126D+29
   0.36042D+00   0.36712D+00   0.82817D+29
   0.36712D+00   0.37394D+00   0.85596D+29
   0.37394D+00   0.38088D+00   0.88464D+29
   0.38088D+00   0.38796D+00   0.91424D+29
   0.38796D+00   0.39516D+00   0.94480D+29
   0.39516D+00   0.40250D+00   0.97634D+29
   0.40250D+00   0.40998D+00   0.10089D+30
   0.40998D+00   0.41760D+00   0.10425D+30
   0.41760D+00   0.42535D+00   0.10772D+30
   0.42535D+00   0.43325D+00   0.11129D+30
   0.43325D+00   0.44130D+00   0.11498D+30
   0.44130D+00   0.44950D+00   0.11879D+30
   0.44950D+00   0.45785D+00   0.12271D+30
   0.45785D+00   0.46635D+00   0.12676D+30
   0.46635D+00   0.47501D+00   0.13094D+30
   0.47501D+00   0.48384D+00   0.13524D+30
   0.48384D+00   0.49283D+00   0.13968D+30
   0.49283D+00   0.50198D+00   0.14425D+30
   0.50198D+00   0.51130D+00   0.14896D+30
   0.51130D+00   0.52080D+00   0.15382D+30
   0.52080D+00   0.53048D+00   0.15883D+30
   0.53048D+00   0.54033D+00   0.16398D+30
   0.54033D+00   0.55037D+00   0.16929D+30
   0.55037D+00   0.56059D+00   0.17476D+30
   0.56059D+00   0.57100D+00   0.18039D+30
   0.57100D+00   0.58161D+00   0.18619D+30
   0.58161D+00   0.59241D+00   0.19216D+30
   0.59241D+00   0.60342D+00   0.19830D+30
   0.60342D+00   0.61463D+00   0.20461D+30
   0.61463D+00   0.62604D+00   0.21111D+30
   0.62604D+00   0.63767D+00   0.21779D+30
   0.63767D+00   0.64952D+00   0.22466D+30
   0.64952D+00   0.66158D+00   0.23172D+30
   0.66158D+00   0.67387D+00   0.23898D+30
   0.67387D+00   0.68639D+00   0.24644D+30
   0.68639D+00   0.69914D+00   0.25410D+30
   0.69914D+00   0.71212D+00   0.26197D+30
   0.71212D+00   0.72535D+00   0.27004D+30
   0.72535D+00   0.73883D+00   0.27832D+30
   0.73883D+00   0.75255D+00   0.28682D+30
   0.75255D+00   0.76653D+00   0.29554D+30
   0.76653D+00   0.78077D+00   0.30447D+30
   0.78077D+00   0.79527D+00   0.31363D+30
   0.79527D+00   0.81004D+00   0.32301D+30
   0.81004D+00   0.82509D+00   0.33262D+30
   0.82509D+00   0.84042D+00   0.34246D+30
