   0.20000D+00   0.20372D+00   0.69711D+29
   0.20372D+00   0.20750D+00   0.72013D+29
   0.20750D+00   0.21135D+00   0.74393D+29
   0.21135D+00   0.21528D+00   0.76853D+29
   0.21528D+00   0.21928D+00   0.79397D+29
   0.21928D+00   0.22335D+00   0.82027D+29
   0.22335D+00   0.22750D+00   0.84747D+29
   0.22750D+00   0.23173D+00   0.87558D+29
   0.23173D+00   0.23603D+00   0.90466D+29
   0.23603D+00   0.24041D+00   0.93471D+29
   0.24041D+00   0.24488D+00   0.96579D+29
   0.24488D+00   0.24943D+00   0.99792D+29
   0.24943D+00   0.25406D+00   0.10311D+30
   0.25406D+00   0.25878D+00   0.10655D+30
   0.25878D+00   0.26359D+00   0.11010D+30
   0.26359D+00   0.26849D+00   0.11378D+30
   0.26849D+00   0.27347D+00   0.11757D+30
   0.27347D+00   0.27855D+00   0.12150D+30
   0.27855D+00   0.28373D+00   0.12556D+30
   0.28373D+00   0.28900D+00   0.12976D+30
   0.28900D+00   0.29436D+00   0.13410D+30
   0.29436D+00   0.29983D+00   0.13859D+30
   0.29983D+00   0.30540D+00   0.14323D+30
   0.30540D+00   0.31108D+00   0.14802D+30
   0.31108D+00   0.31685D+00   0.15299D+30
   0.31685D+00   0.32274D+00   0.15811D+30
   0.32274D+00   0.32873D+00   0.16342D+30
   0.32873D+00   0.33484D+00   0.16890D+30
   0.33484D+00   0.34106D+00   0.17457D+30
   0.34106D+00   0.34740D+00   0.18044D+30
   0.34740D+00   0.35385D+00   0.18650D+30
   0.35385D+00   0.36042D+00   0.19277D+30
   0.36042D+00   0.36712D+00   0.19925D+30
   0.36712D+00   0.37394D+00   0.20595D+30
   0.37394D+00   0.38088D+00   0.21287D+30
   0.38088D+00   0.38796D+00   0.22003D+30
   0.38796D+00   0.39516D+00   0.22744D+30
   0.39516D+00   0.40250D+00   0.23509D+30
   0.40250D+00   0.40998D+00   0.24301D+30
   0.40998D+00   0.41760D+00   0.25119D+30
   0.41760D+00   0.42535D+00   0.25964D+30
   0.42535D+00   0.43325D+00   0.26838D+30
   0.43325D+00   0.44130D+00   0.27742D+30
   0.44130D+00   0.44950D+00   0.28676D+30
   0.44950D+00   0.45785D+00   0.29641D+30
   0.45785D+00   0.46635D+00   0.30639D+30
   0.46635D+00   0.47501D+00   0.31670D+30
   0.47501D+00   0.48384D+00   0.32736D+30
   0.48384D+00   0.49283D+00   0.33837D+30
   0.49283D+00   0.50198D+00   0.34975D+30
   0.50198D+00   0.51130D+00   0.36150D+30
   0.51130D+00   0.52080D+00   0.37365D+30
   0.52080D+00   0.53048D+00   0.38620D+30
   0.53048D+00   0.54033D+00   0.39917D+30
   0.54033D+00   0.55037D+00   0.41256D+30
   0.55037D+00   0.56059D+00   0.42639D+30
   0.56059D+00   0.57100D+00   0.44068D+30
   0.57100D+00   0.58161D+00   0.45543D+30
   0.58161D+00   0.59241D+00   0.47067D+30
   0.59241D+00   0.60342D+00   0.48640D+30
   0.60342D+00   0.61463D+00   0.50264D+30
