   0.20000D+00   0.20372D+00   0.40485D+29
   0.20372D+00   0.20750D+00   0.41878D+29
   0.20750D+00   0.21135D+00   0.43321D+29
   0.21135D+00   0.21528D+00   0.44814D+29
   0.21528D+00   0.21928D+00   0.46359D+29
   0.21928D+00   0.22335D+00   0.47957D+29
   0.22335D+00   0.22750D+00   0.49611D+29
   0.22750D+00   0.23173D+00   0.51322D+29
   0.23173D+00   0.23603D+00   0.53092D+29
   0.23603D+00   0.24041D+00   0.54924D+29
   0.24041D+00   0.24488D+00   0.56819D+29
   0.24488D+00   0.24943D+00   0.58779D+29
   0.24943D+00   0.25406D+00   0.60806D+29
   0.25406D+00   0.25878D+00   0.62904D+29
   0.25878D+00   0.26359D+00   0.65073D+29
   0.26359D+00   0.26849D+00   0.67316D+29
   0.26849D+00   0.27347D+00   0.69636D+29
   0.27347D+00   0.27855D+00   0.72036D+29
   0.27855D+00   0.28373D+00   0.74517D+29
   0.28373D+00   0.28900D+00   0.77083D+29
   0.28900D+00   0.29436D+00   0.79737D+29
   0.29436D+00   0.29983D+00   0.82480D+29
   0.29983D+00   0.30540D+00   0.85316D+29
   0.30540D+00   0.31108D+00   0.88249D+29
   0.31108D+00   0.31685D+00   0.91280D+29
   0.31685D+00   0.32274D+00   0.94414D+29
   0.32274D+00   0.32873D+00   0.97653D+29
   0.32873D+00   0.33484D+00   0.10100D+30
   0.33484D+00   0.34106D+00   0.10446D+30
   0.34106D+00   0.34740D+00   0.10804D+30
   0.34740D+00   0.35385D+00   0.11173D+30
   0.35385D+00   0.36042D+00   0.11555D+30
   0.36042D+00   0.36712D+00   0.11950D+30
   0.36712D+00   0.37394D+00   0.12358D+30
   0.37394D+00   0.38088D+00   0.12779D+30
   0.38088D+00   0.38796D+00   0.13214D+30
   0.38796D+00   0.39516D+00   0.13664D+30
   0.39516D+00   0.40250D+00   0.14128D+30
   0.40250D+00   0.40998D+00   0.14608D+30
   0.40998D+00   0.41760D+00   0.15104D+30
   0.41760D+00   0.42535D+00   0.15616D+30
   0.42535D+00   0.43325D+00   0.16144D+30
   0.43325D+00   0.44130D+00   0.16690D+30
   0.44130D+00   0.44950D+00   0.17254D+30
   0.44950D+00   0.45785D+00   0.17836D+30
   0.45785D+00   0.46635D+00   0.18436D+30
   0.46635D+00   0.47501D+00   0.19057D+30
   0.47501D+00   0.48384D+00   0.19697D+30
   0.48384D+00   0.49283D+00   0.20357D+30
   0.49283D+00   0.50198D+00   0.21039D+30
   0.50198D+00   0.51130D+00   0.21743D+30
   0.51130D+00   0.52080D+00   0.22469D+30
   0.52080D+00   0.53048D+00   0.23218D+30
   0.53048D+00   0.54033D+00   0.23991D+30
   0.54033D+00   0.55037D+00   0.24788D+30
   0.55037D+00   0.56059D+00   0.25610D+30
   0.56059D+00   0.57100D+00   0.26458D+30
   0.57100D+00   0.58161D+00   0.27333D+30
   0.58161D+00   0.59241D+00   0.28234D+30
   0.59241D+00   0.60342D+00   0.29164D+30
   0.60342D+00   0.61463D+00   0.30122D+30
   0.61463D+00   0.62604D+00   0.31109D+30
   0.62604D+00   0.63767D+00   0.32126D+30
   0.63767D+00   0.64952D+00   0.33175D+30
   0.64952D+00   0.66158D+00   0.34255D+30
   0.66158D+00   0.67387D+00   0.35367D+30
   0.67387D+00   0.68639D+00   0.36513D+30
   0.68639D+00   0.69914D+00   0.37693D+30
   0.69914D+00   0.71212D+00   0.38908D+30
   0.71212D+00   0.72535D+00   0.40158D+30
   0.72535D+00   0.73883D+00   0.41445D+30
   0.73883D+00   0.75255D+00   0.42769D+30
   0.75255D+00   0.76653D+00   0.44131D+30
   0.76653D+00   0.78077D+00   0.45531D+30
   0.78077D+00   0.79527D+00   0.46971D+30
   0.79527D+00   0.81004D+00   0.48452D+30
   0.81004D+00   0.82509D+00   0.49974D+30
   0.82509D+00   0.84042D+00   0.51537D+30
   0.84042D+00   0.85603D+00   0.53143D+30
   0.85603D+00   0.87193D+00   0.54792D+30
   0.87193D+00   0.88812D+00   0.56485D+30
   0.88812D+00   0.90462D+00   0.58223D+30
   0.90462D+00   0.92143D+00   0.60007D+30
   0.92143D+00   0.93854D+00   0.61836D+30
   0.93854D+00   0.95597D+00   0.63712D+30
   0.95597D+00   0.97373D+00   0.65636D+30
   0.97373D+00   0.99182D+00   0.67606D+30
   0.99182D+00   0.10102D+01   0.69626D+30
   0.10102D+01   0.10290D+01   0.71693D+30
   0.10290D+01   0.10481D+01   0.73810D+30
   0.10481D+01   0.10676D+01   0.75976D+30
   0.10676D+01   0.10874D+01   0.78192D+30
   0.10874D+01   0.11076D+01   0.80457D+30
   0.11076D+01   0.11282D+01   0.82773D+30
   0.11282D+01   0.11492D+01   0.85139D+30
   0.11492D+01   0.11705D+01   0.87555D+30
   0.11705D+01   0.11922D+01   0.90022D+30
   0.11922D+01   0.12144D+01   0.92539D+30
   0.12144D+01   0.12369D+01   0.95105D+30
   0.12369D+01   0.12599D+01   0.97722D+30
   0.12599D+01   0.12833D+01   0.10039D+31
   0.12833D+01   0.13072D+01   0.10310D+31
   0.13072D+01   0.13314D+01   0.10587D+31
   0.13314D+01   0.13562D+01   0.10868D+31
   0.13562D+01   0.13814D+01   0.11154D+31
   0.13814D+01   0.14070D+01   0.11444D+31
   0.14070D+01   0.14332D+01   0.11739D+31
   0.14332D+01   0.14598D+01   0.12039D+31
   0.14598D+01   0.14869D+01   0.12343D+31
   0.14869D+01   0.15145D+01   0.12651D+31
   0.15145D+01   0.15427D+01   0.12963D+31
   0.15427D+01   0.15713D+01   0.13279D+31
   0.15713D+01   0.16005D+01   0.13598D+31
   0.16005D+01   0.16302D+01   0.13922D+31
   0.16302D+01   0.16605D+01   0.14248D+31
   0.16605D+01   0.16913D+01   0.14578D+31
   0.16913D+01   0.17228D+01   0.14911D+31
   0.17228D+01   0.17548D+01   0.15247D+31
   0.17548D+01   0.17874D+01   0.15586D+31
   0.17874D+01   0.18206D+01   0.15926D+31
   0.18206D+01   0.18544D+01   0.16269D+31
   0.18544D+01   0.18888D+01   0.16614D+31
   0.18888D+01   0.19239D+01   0.16960D+31
   0.19239D+01   0.19597D+01   0.17307D+31
   0.19597D+01   0.19961D+01   0.17656D+31
   0.19961D+01   0.20331D+01   0.18005D+31
   0.20331D+01   0.20709D+01   0.18355D+31
   0.20709D+01   0.21094D+01   0.18704D+31
   0.21094D+01   0.21485D+01   0.19053D+31
   0.21485D+01   0.21885D+01   0.19402D+31
   0.21885D+01   0.22291D+01   0.19750D+31
   0.22291D+01   0.22705D+01   0.20097D+31
   0.22705D+01   0.23127D+01   0.20442D+31
   0.23127D+01   0.23556D+01   0.20785D+31
   0.23556D+01   0.23994D+01   0.21126D+31
   0.23994D+01   0.24440D+01   0.21464D+31
   0.24440D+01   0.24894D+01   0.21799D+31
   0.24894D+01   0.25356D+01   0.22131D+31
   0.25356D+01   0.25827D+01   0.22460D+31
   0.25827D+01   0.26307D+01   0.22784D+31
   0.26307D+01   0.26795D+01   0.23104D+31
   0.26795D+01   0.27293D+01   0.23420D+31
   0.27293D+01   0.27800D+01   0.23730D+31
   0.27800D+01   0.28317D+01   0.24035D+31
   0.28317D+01   0.28843D+01   0.24334D+31
   0.28843D+01   0.29378D+01   0.24627D+31
   0.29378D+01   0.29924D+01   0.24914D+31
   0.29924D+01   0.30480D+01   0.25194D+31
   0.30480D+01   0.31046D+01   0.25466D+31
   0.31046D+01   0.31623D+01   0.25732D+31
   0.31623D+01   0.32210D+01   0.25989D+31
   0.32210D+01   0.32808D+01   0.26239D+31
   0.32808D+01   0.33418D+01   0.26480D+31
   0.33418D+01   0.34039D+01   0.26713D+31
   0.34039D+01   0.34671D+01   0.26936D+31
   0.34671D+01   0.35315D+01   0.27150D+31
   0.35315D+01   0.35971D+01   0.27355D+31
   0.35971D+01   0.36639D+01   0.27549D+31
   0.36639D+01   0.37320D+01   0.27733D+31
   0.37320D+01   0.38013D+01   0.27906D+31
   0.38013D+01   0.38719D+01   0.28068D+31
   0.38719D+01   0.39438D+01   0.28218D+31
   0.39438D+01   0.40171D+01   0.28357D+31
   0.40171D+01   0.40917D+01   0.28483D+31
   0.40917D+01   0.41677D+01   0.28596D+31
   0.41677D+01   0.42451D+01   0.28697D+31
   0.42451D+01   0.43240D+01   0.28783D+31
   0.43240D+01   0.44043D+01   0.28856D+31
   0.44043D+01   0.44861D+01   0.28914D+31
   0.44861D+01   0.45694D+01   0.28957D+31
   0.45694D+01   0.46543D+01   0.28984D+31
   0.46543D+01   0.47408D+01   0.28996D+31
   0.47408D+01   0.48288D+01   0.28991D+31
   0.48288D+01   0.49185D+01   0.28968D+31
   0.49185D+01   0.50099D+01   0.28929D+31
   0.50099D+01   0.51030D+01   0.28871D+31
   0.51030D+01   0.51977D+01   0.28794D+31
   0.51977D+01   0.52943D+01   0.28698D+31
   0.52943D+01   0.53926D+01   0.28583D+31
   0.53926D+01   0.54928D+01   0.28448D+31
   0.54928D+01   0.55948D+01   0.28292D+31
   0.55948D+01   0.56988D+01   0.28115D+31
   0.56988D+01   0.58046D+01   0.27916D+31
   0.58046D+01   0.59124D+01   0.27696D+31
   0.59124D+01   0.60223D+01   0.27455D+31
   0.60223D+01   0.61341D+01   0.27190D+31
   0.61341D+01   0.62481D+01   0.26904D+31
   0.62481D+01   0.63641D+01   0.26595D+31
   0.63641D+01   0.64823D+01   0.26264D+31
   0.64823D+01   0.66028D+01   0.25910D+31
   0.66028D+01   0.67254D+01   0.25534D+31
   0.67254D+01   0.68503D+01   0.25135D+31
   0.68503D+01   0.69776D+01   0.24715D+31
   0.69776D+01   0.71072D+01   0.24274D+31
   0.71072D+01   0.72392D+01   0.23812D+31
   0.72392D+01   0.73737D+01   0.23329D+31
   0.73737D+01   0.75106D+01   0.22828D+31
   0.75106D+01   0.76502D+01   0.22307D+31
   0.76502D+01   0.77923D+01   0.21769D+31
   0.77923D+01   0.79370D+01   0.21214D+31
   0.79370D+01   0.80844D+01   0.20644D+31
   0.80844D+01   0.82346D+01   0.20059D+31
   0.82346D+01   0.83876D+01   0.19462D+31
   0.83876D+01   0.85434D+01   0.18853D+31
   0.85434D+01   0.87021D+01   0.18234D+31
   0.87021D+01   0.88637D+01   0.17606D+31
   0.88637D+01   0.90284D+01   0.16971D+31
   0.90284D+01   0.91961D+01   0.16331D+31
   0.91961D+01   0.93669D+01   0.15687D+31
   0.93669D+01   0.95409D+01   0.15042D+31
   0.95409D+01   0.97181D+01   0.14396D+31
   0.97181D+01   0.98986D+01   0.13752D+31
   0.98986D+01   0.10082D+02   0.13112D+31
   0.10082D+02   0.10270D+02   0.12476D+31
   0.10270D+02   0.10461D+02   0.11848D+31
   0.10461D+02   0.10655D+02   0.11228D+31
   0.10655D+02   0.10853D+02   0.10618D+31
   0.10853D+02   0.11054D+02   0.10019D+31
   0.11054D+02   0.11260D+02   0.94333D+30
   0.11260D+02   0.11469D+02   0.88620D+30
   0.11469D+02   0.11682D+02   0.83062D+30
   0.11682D+02   0.11899D+02   0.77671D+30
   0.11899D+02   0.12120D+02   0.72457D+30
   0.12120D+02   0.12345D+02   0.67430D+30
   0.12345D+02   0.12574D+02   0.62596D+30
   0.12574D+02   0.12808D+02   0.57962D+30
   0.12808D+02   0.13046D+02   0.53533D+30
   0.13046D+02   0.13288D+02   0.49314D+30
   0.13288D+02   0.13535D+02   0.45306D+30
   0.13535D+02   0.13786D+02   0.41512D+30
   0.13786D+02   0.14042D+02   0.37930D+30
   0.14042D+02   0.14303D+02   0.34561D+30
   0.14303D+02   0.14569D+02   0.31400D+30
   0.14569D+02   0.14840D+02   0.28446D+30
   0.14840D+02   0.15115D+02   0.25694D+30
   0.15115D+02   0.15396D+02   0.23139D+30
   0.15396D+02   0.15682D+02   0.20774D+30
   0.15682D+02   0.15973D+02   0.18593D+30
   0.15973D+02   0.16270D+02   0.16588D+30
   0.16270D+02   0.16572D+02   0.14753D+30
   0.16572D+02   0.16880D+02   0.13078D+30
   0.16880D+02   0.17194D+02   0.11555D+30
   0.17194D+02   0.17513D+02   0.10175D+30
   0.17513D+02   0.17838D+02   0.89290D+29
   0.17838D+02   0.18170D+02   0.78089D+29
   0.18170D+02   0.18507D+02   0.68053D+29
   0.18507D+02   0.18851D+02   0.59097D+29
   0.18851D+02   0.19201D+02   0.51133D+29
   0.19201D+02   0.19558D+02   0.44082D+29
   0.19558D+02   0.19921D+02   0.37861D+29
   0.19921D+02   0.20291D+02   0.32397D+29
   0.20291D+02   0.20668D+02   0.27614D+29
   0.20668D+02   0.21052D+02   0.23448D+29
   0.21052D+02   0.21443D+02   0.19831D+29
   0.21443D+02   0.21841D+02   0.16707D+29
   0.21841D+02   0.22247D+02   0.14016D+29
   0.22247D+02   0.22660D+02   0.11713D+29
