 0.1982366D+00 0.6655017D+34 0.6130275D+34 0.5557130D+34
 0.1994737D+00 0.6736371D+34 0.6205233D+34 0.5625093D+34
 0.2007184D+00 0.6818707D+34 0.6281095D+34 0.5693876D+34
 0.2019709D+00 0.6902037D+34 0.6357873D+34 0.5763490D+34
 0.2032313D+00 0.6986371D+34 0.6435577D+34 0.5833945D+34
 0.2044995D+00 0.7071723D+34 0.6514220D+34 0.5905250D+34
 0.2057756D+00 0.7158104D+34 0.6593810D+34 0.5977415D+34
 0.2070597D+00 0.7245527D+34 0.6674361D+34 0.6050451D+34
 0.2083518D+00 0.7334003D+34 0.6755883D+34 0.6124368D+34
 0.2096520D+00 0.7423545D+34 0.6838387D+34 0.6199176D+34
 0.2109602D+00 0.7514166D+34 0.6921886D+34 0.6274886D+34
 0.2122767D+00 0.7605878D+34 0.7006391D+34 0.6351508D+34
 0.2136013D+00 0.7698694D+34 0.7091914D+34 0.6429054D+34
 0.2149342D+00 0.7792628D+34 0.7178466D+34 0.6507533D+34
 0.2162755D+00 0.7887691D+34 0.7266060D+34 0.6586958D+34
 0.2176251D+00 0.7983899D+34 0.7354709D+34 0.6667339D+34
 0.2189831D+00 0.8081264D+34 0.7444425D+34 0.6748688D+34
 0.2203496D+00 0.8179799D+34 0.7535219D+34 0.6831015D+34
 0.2217246D+00 0.8279519D+34 0.7627106D+34 0.6914333D+34
 0.2231083D+00 0.8380438D+34 0.7720097D+34 0.6998653D+34
 0.2245005D+00 0.8482569D+34 0.7814206D+34 0.7083987D+34
 0.2259014D+00 0.8585927D+34 0.7909446D+34 0.7170347D+34
 0.2273111D+00 0.8690526D+34 0.8005830D+34 0.7257745D+34
 0.2287296D+00 0.8796380D+34 0.8103372D+34 0.7346192D+34
 0.2301569D+00 0.8903505D+34 0.8202085D+34 0.7435703D+34
 0.2315931D+00 0.9011916D+34 0.8301983D+34 0.7526287D+34
 0.2330383D+00 0.9121626D+34 0.8403079D+34 0.7617960D+34
 0.2344925D+00 0.9232653D+34 0.8505389D+34 0.7710732D+34
 0.2359558D+00 0.9345010D+34 0.8608925D+34 0.7804618D+34
 0.2374282D+00 0.9458714D+34 0.8713703D+34 0.7899630D+34
 0.2389098D+00 0.9573780D+34 0.8819737D+34 0.7995781D+34
 0.2404007D+00 0.9690225D+34 0.8927042D+34 0.8093085D+34
 0.2419008D+00 0.9808064D+34 0.9035632D+34 0.8191555D+34
 0.2434104D+00 0.9927313D+34 0.9145522D+34 0.8291205D+34
 0.2449293D+00 0.1004799D+35 0.9256729D+34 0.8392048D+34
 0.2464577D+00 0.1017011D+35 0.9369266D+34 0.8494099D+34
 0.2479957D+00 0.1029369D+35 0.9483150D+34 0.8597371D+34
 0.2495432D+00 0.1041875D+35 0.9598397D+34 0.8701880D+34
 0.2511004D+00 0.1054530D+35 0.9715021D+34 0.8807638D+34
 0.2526673D+00 0.1067337D+35 0.9833040D+34 0.8914662D+34
 0.2542440D+00 0.1080296D+35 0.9952469D+34 0.9022965D+34
 0.2558306D+00 0.1093411D+35 0.1007333D+35 0.9132563D+34
 0.2574270D+00 0.1106682D+35 0.1019563D+35 0.9243470D+34
 0.2590334D+00 0.1120111D+35 0.1031939D+35 0.9355702D+34
 0.2606498D+00 0.1133700D+35 0.1044462D+35 0.9469275D+34
 0.2622763D+00 0.1147452D+35 0.1057135D+35 0.9584203D+34
 0.2639130D+00 0.1161367D+35 0.1069960D+35 0.9700503D+34
 0.2655599D+00 0.1175449D+35 0.1082937D+35 0.9818190D+34
 0.2672170D+00 0.1189698D+35 0.1096069D+35 0.9937281D+34
 0.2688845D+00 0.1204117D+35 0.1109358D+35 0.1005779D+35
 0.2705624D+00 0.1218707D+35 0.1122804D+35 0.1017974D+35
 0.2722508D+00 0.1233471D+35 0.1136411D+35 0.1030314D+35
 0.2739497D+00 0.1248411D+35 0.1150180D+35 0.1042801D+35
 0.2756592D+00 0.1263529D+35 0.1164113D+35 0.1055437D+35
 0.2773794D+00 0.1278826D+35 0.1178212D+35 0.1068223D+35
 0.2791103D+00 0.1294306D+35 0.1192478D+35 0.1081161D+35
 0.2808520D+00 0.1309969D+35 0.1206914D+35 0.1094253D+35
 0.2826046D+00 0.1325818D+35 0.1221521D+35 0.1107501D+35
 0.2843681D+00 0.1341855D+35 0.1236303D+35 0.1120906D+35
 0.2861426D+00 0.1358083D+35 0.1251259D+35 0.1134471D+35
 0.2879282D+00 0.1374504D+35 0.1266393D+35 0.1148197D+35
 0.2897249D+00 0.1391119D+35 0.1281707D+35 0.1162085D+35
 0.2915329D+00 0.1407931D+35 0.1297203D+35 0.1176139D+35
 0.2933521D+00 0.1424943D+35 0.1312882D+35 0.1190359D+35
 0.2951827D+00 0.1442156D+35 0.1328747D+35 0.1204748D+35
 0.2970247D+00 0.1459573D+35 0.1344800D+35 0.1219308D+35
 0.2988782D+00 0.1477196D+35 0.1361044D+35 0.1234040D+35
 0.3007432D+00 0.1495027D+35 0.1377480D+35 0.1248947D+35
 0.3026200D+00 0.1513070D+35 0.1394110D+35 0.1264030D+35
 0.3045084D+00 0.1531326D+35 0.1410937D+35 0.1279292D+35
 0.3064086D+00 0.1549798D+35 0.1427964D+35 0.1294735D+35
 0.3083206D+00 0.1568489D+35 0.1445191D+35 0.1310360D+35
 0.3102446D+00 0.1587400D+35 0.1462622D+35 0.1326171D+35
 0.3121806D+00 0.1606534D+35 0.1480260D+35 0.1342168D+35
 0.3141287D+00 0.1625894D+35 0.1498105D+35 0.1358354D+35
 0.3160889D+00 0.1645483D+35 0.1516162D+35 0.1374731D+35
 0.3180614D+00 0.1665303D+35 0.1534431D+35 0.1391302D+35
 0.3200461D+00 0.1685356D+35 0.1552916D+35 0.1408068D+35
 0.3220433D+00 0.1705646D+35 0.1571619D+35 0.1425032D+35
 0.3240529D+00 0.1726175D+35 0.1590542D+35 0.1442197D+35
 0.3260751D+00 0.1746946D+35 0.1609689D+35 0.1459563D+35
 0.3281099D+00 0.1767961D+35 0.1629060D+35 0.1477135D+35
 0.3301573D+00 0.1789223D+35 0.1648660D+35 0.1494913D+35
 0.3322176D+00 0.1810735D+35 0.1668491D+35 0.1512901D+35
 0.3342907D+00 0.1832501D+35 0.1688555D+35 0.1531100D+35
 0.3363768D+00 0.1854522D+35 0.1708855D+35 0.1549514D+35
 0.3384758D+00 0.1876801D+35 0.1729394D+35 0.1568144D+35
 0.3405880D+00 0.1899343D+35 0.1750173D+35 0.1586993D+35
 0.3427133D+00 0.1922149D+35 0.1771197D+35 0.1606064D+35
 0.3448519D+00 0.1945222D+35 0.1792468D+35 0.1625358D+35
 0.3470039D+00 0.1968566D+35 0.1813988D+35 0.1644879D+35
 0.3491693D+00 0.1992184D+35 0.1835761D+35 0.1664630D+35
 0.3513482D+00 0.2016078D+35 0.1857789D+35 0.1684612D+35
 0.3535406D+00 0.2040252D+35 0.1880075D+35 0.1704828D+35
 0.3557468D+00 0.2064709D+35 0.1902622D+35 0.1725281D+35
 0.3579668D+00 0.2089452D+35 0.1925433D+35 0.1745974D+35
 0.3602005D+00 0.2114485D+35 0.1948512D+35 0.1766909D+35
 0.3624483D+00 0.2139810D+35 0.1971860D+35 0.1788090D+35
 0.3647100D+00 0.2165431D+35 0.1995481D+35 0.1809518D+35
 0.3669859D+00 0.2191351D+35 0.2019378D+35 0.1831196D+35
 0.3692760D+00 0.2217574D+35 0.2043554D+35 0.1853129D+35
 0.3715803D+00 0.2244102D+35 0.2068013D+35 0.1875317D+35
 0.3738991D+00 0.2270940D+35 0.2092757D+35 0.1897764D+35
 0.3762323D+00 0.2298091D+35 0.2117789D+35 0.1920474D+35
 0.3785801D+00 0.2325558D+35 0.2143114D+35 0.1943448D+35
 0.3809425D+00 0.2353345D+35 0.2168733D+35 0.1966690D+35
 0.3833196D+00 0.2381456D+35 0.2194651D+35 0.1990204D+35
 0.3857116D+00 0.2409893D+35 0.2220871D+35 0.2013991D+35
 0.3881186D+00 0.2438661D+35 0.2247396D+35 0.2038055D+35
 0.3905405D+00 0.2467763D+35 0.2274229D+35 0.2062399D+35
 0.3929776D+00 0.2497204D+35 0.2301374D+35 0.2087026D+35
 0.3954298D+00 0.2526986D+35 0.2328835D+35 0.2111940D+35
 0.3978974D+00 0.2557113D+35 0.2356614D+35 0.2137143D+35
 0.4003804D+00 0.2587590D+35 0.2384716D+35 0.2162639D+35
 0.4028788D+00 0.2618421D+35 0.2413144D+35 0.2188431D+35
 0.4053929D+00 0.2649608D+35 0.2441902D+35 0.2214522D+35
 0.4079226D+00 0.2681157D+35 0.2470993D+35 0.2240916D+35
 0.4104682D+00 0.2713070D+35 0.2500421D+35 0.2267616D+35
 0.4130296D+00 0.2745353D+35 0.2530189D+35 0.2294625D+35
 0.4156070D+00 0.2778009D+35 0.2560302D+35 0.2321947D+35
 0.4182004D+00 0.2811042D+35 0.2590763D+35 0.2349585D+35
 0.4208101D+00 0.2844457D+35 0.2621576D+35 0.2377543D+35
 0.4234360D+00 0.2878257D+35 0.2652745D+35 0.2405823D+35
 0.4260784D+00 0.2912447D+35 0.2684274D+35 0.2434431D+35
 0.4287372D+00 0.2947031D+35 0.2716167D+35 0.2463369D+35
 0.4314126D+00 0.2982014D+35 0.2748427D+35 0.2492641D+35
 0.4341047D+00 0.3017399D+35 0.2781060D+35 0.2522251D+35
 0.4368136D+00 0.3053192D+35 0.2814068D+35 0.2552201D+35
 0.4395394D+00 0.3089396D+35 0.2847456D+35 0.2582497D+35
 0.4422823D+00 0.3126017D+35 0.2881228D+35 0.2613142D+35
 0.4450422D+00 0.3163058D+35 0.2915389D+35 0.2644140D+35
 0.4478194D+00 0.3200524D+35 0.2949942D+35 0.2675494D+35
 0.4506139D+00 0.3238421D+35 0.2984892D+35 0.2707208D+35
 0.4534258D+00 0.3276751D+35 0.3020243D+35 0.2739287D+35
 0.4562553D+00 0.3315522D+35 0.3056000D+35 0.2771734D+35
 0.4591024D+00 0.3354736D+35 0.3092167D+35 0.2804553D+35
 0.4619673D+00 0.3394399D+35 0.3128748D+35 0.2837749D+35
 0.4648501D+00 0.3434515D+35 0.3165748D+35 0.2871325D+35
 0.4677508D+00 0.3475090D+35 0.3203171D+35 0.2905286D+35
 0.4706697D+00 0.3516129D+35 0.3241022D+35 0.2939635D+35
 0.4736068D+00 0.3557636D+35 0.3279306D+35 0.2974378D+35
 0.4765622D+00 0.3599617D+35 0.3318027D+35 0.3009517D+35
 0.4795361D+00 0.3642076D+35 0.3357190D+35 0.3045058D+35
 0.4825285D+00 0.3685020D+35 0.3396800D+35 0.3081005D+35
 0.4855395D+00 0.3728452D+35 0.3436861D+35 0.3117362D+35
 0.4885694D+00 0.3772378D+35 0.3477379D+35 0.3154133D+35
 0.4916182D+00 0.3816804D+35 0.3518358D+35 0.3191324D+35
 0.4946860D+00 0.3861735D+35 0.3559803D+35 0.3228938D+35
 0.4977729D+00 0.3907176D+35 0.3601720D+35 0.3266980D+35
 0.5008792D+00 0.3953133D+35 0.3644112D+35 0.3305455D+35
 0.5040048D+00 0.3999611D+35 0.3686986D+35 0.3344367D+35
 0.5071499D+00 0.4046616D+35 0.3730347D+35 0.3383721D+35
 0.5103146D+00 0.4094153D+35 0.3774199D+35 0.3423521D+35
 0.5134991D+00 0.4142228D+35 0.3818548D+35 0.3463773D+35
 0.5167034D+00 0.4190847D+35 0.3863399D+35 0.3504481D+35
 0.5199277D+00 0.4240015D+35 0.3908757D+35 0.3545651D+35
 0.5231722D+00 0.4289738D+35 0.3954629D+35 0.3587286D+35
 0.5264369D+00 0.4340023D+35 0.4001018D+35 0.3629392D+35
 0.5297220D+00 0.4390874D+35 0.4047932D+35 0.3671974D+35
 0.5330276D+00 0.4442299D+35 0.4095374D+35 0.3715037D+35
 0.5363538D+00 0.4494302D+35 0.4143352D+35 0.3758586D+35
 0.5397008D+00 0.4546891D+35 0.4191870D+35 0.3802626D+35
 0.5430686D+00 0.4600070D+35 0.4240934D+35 0.3847162D+35
 0.5464575D+00 0.4653848D+35 0.4290550D+35 0.3892200D+35
 0.5498675D+00 0.4708228D+35 0.4340723D+35 0.3937744D+35
 0.5532988D+00 0.4763219D+35 0.4391460D+35 0.3983801D+35
 0.5567515D+00 0.4818826D+35 0.4442767D+35 0.4030375D+35
 0.5602257D+00 0.4875056D+35 0.4494649D+35 0.4077472D+35
 0.5637217D+00 0.4931915D+35 0.4547112D+35 0.4125097D+35
 0.5672394D+00 0.4989410D+35 0.4600163D+35 0.4173256D+35
 0.5707791D+00 0.5047547D+35 0.4653807D+35 0.4221955D+35
 0.5743409D+00 0.5106333D+35 0.4708050D+35 0.4271198D+35
 0.5779249D+00 0.5165774D+35 0.4762900D+35 0.4320992D+35
 0.5815313D+00 0.5225878D+35 0.4818361D+35 0.4371343D+35
 0.5851602D+00 0.5286652D+35 0.4874441D+35 0.4422255D+35
 0.5888117D+00 0.5348101D+35 0.4931146D+35 0.4473736D+35
 0.5924860D+00 0.5410234D+35 0.4988482D+35 0.4525790D+35
 0.5961833D+00 0.5473056D+35 0.5046456D+35 0.4578424D+35
 0.5999036D+00 0.5536576D+35 0.5105075D+35 0.4631644D+35
 0.6036471D+00 0.5600800D+35 0.5164344D+35 0.4685455D+35
 0.6074140D+00 0.5665736D+35 0.5224270D+35 0.4739865D+35
 0.6112044D+00 0.5731390D+35 0.5284861D+35 0.4794878D+35
 0.6150184D+00 0.5797770D+35 0.5346123D+35 0.4850501D+35
 0.6188563D+00 0.5864884D+35 0.5408063D+35 0.4906740D+35
 0.6227181D+00 0.5932738D+35 0.5470687D+35 0.4963602D+35
 0.6266040D+00 0.6001341D+35 0.5534003D+35 0.5021093D+35
 0.6305141D+00 0.6070699D+35 0.5598018D+35 0.5079219D+35
 0.6344487D+00 0.6140821D+35 0.5662739D+35 0.5137987D+35
 0.6384078D+00 0.6211714D+35 0.5728173D+35 0.5197403D+35
 0.6423916D+00 0.6283387D+35 0.5794326D+35 0.5257473D+35
 0.6464002D+00 0.6355845D+35 0.5861207D+35 0.5318206D+35
 0.6504339D+00 0.6429099D+35 0.5928823D+35 0.5379606D+35
 0.6544928D+00 0.6503155D+35 0.5997180D+35 0.5441681D+35
 0.6585769D+00 0.6578021D+35 0.6066287D+35 0.5504437D+35
 0.6626866D+00 0.6653706D+35 0.6136151D+35 0.5567882D+35
 0.6668219D+00 0.6730218D+35 0.6206780D+35 0.5632022D+35
 0.6709830D+00 0.6807564D+35 0.6278180D+35 0.5696864D+35
 0.6751701D+00 0.6885754D+35 0.6350360D+35 0.5762415D+35
 0.6793833D+00 0.6964795D+35 0.6423328D+35 0.5828683D+35
 0.6836228D+00 0.7044696D+35 0.6497090D+35 0.5895673D+35
 0.6878888D+00 0.7125466D+35 0.6571656D+35 0.5963395D+35
 0.6921813D+00 0.7207112D+35 0.6647033D+35 0.6031853D+35
 0.6965007D+00 0.7289643D+35 0.6723228D+35 0.6101057D+35
 0.7008470D+00 0.7373069D+35 0.6800251D+35 0.6171013D+35
 0.7052205D+00 0.7457398D+35 0.6878109D+35 0.6241729D+35
 0.7096212D+00 0.7542638D+35 0.6956809D+35 0.6313212D+35
 0.7140494D+00 0.7628799D+35 0.7036362D+35 0.6385469D+35
 0.7185052D+00 0.7715889D+35 0.7116774D+35 0.6458509D+35
 0.7229888D+00 0.7803917D+35 0.7198054D+35 0.6532338D+35
 0.7275004D+00 0.7892893D+35 0.7280211D+35 0.6606965D+35
 0.7320402D+00 0.7982825D+35 0.7363252D+35 0.6682397D+35
 0.7366083D+00 0.8073723D+35 0.7447187D+35 0.6758642D+35
 0.7412049D+00 0.8165596D+35 0.7532024D+35 0.6835708D+35
 0.7458302D+00 0.8258453D+35 0.7617772D+35 0.6913602D+35
 0.7504843D+00 0.8352303D+35 0.7704439D+35 0.6992334D+35
 0.7551675D+00 0.8447157D+35 0.7792035D+35 0.7071910D+35
 0.7598799D+00 0.8543024D+35 0.7880567D+35 0.7152338D+35
 0.7646217D+00 0.8639912D+35 0.7970046D+35 0.7233628D+35
 0.7693931D+00 0.8737833D+35 0.8060479D+35 0.7315787D+35
 0.7741943D+00 0.8836795D+35 0.8151877D+35 0.7398823D+35
 0.7790255D+00 0.8936808D+35 0.8244247D+35 0.7482745D+35
 0.7838868D+00 0.9037883D+35 0.8337600D+35 0.7567561D+35
 0.7887784D+00 0.9140028D+35 0.8431944D+35 0.7653280D+35
 0.7937005D+00 0.9243255D+35 0.8527289D+35 0.7739909D+35
 0.7986534D+00 0.9347573D+35 0.8623644D+35 0.7827459D+35
 0.8036372D+00 0.9452992D+35 0.8721019D+35 0.7915936D+35
 0.8086520D+00 0.9559523D+35 0.8819423D+35 0.8005350D+35
 0.8136982D+00 0.9667175D+35 0.8918865D+35 0.8095710D+35
 0.8187759D+00 0.9775959D+35 0.9019355D+35 0.8187024D+35
 0.8238852D+00 0.9885886D+35 0.9120903D+35 0.8279301D+35
 0.8290264D+00 0.9996966D+35 0.9223519D+35 0.8372550D+35
 0.8341997D+00 0.1010921D+36 0.9327212D+35 0.8466780D+35
 0.8394053D+00 0.1022263D+36 0.9431992D+35 0.8562000D+35
 0.8446434D+00 0.1033723D+36 0.9537869D+35 0.8658219D+35
 0.8499141D+00 0.1045302D+36 0.9644853D+35 0.8755447D+35
 0.8552178D+00 0.1057003D+36 0.9752954D+35 0.8853692D+35
 0.8605545D+00 0.1068825D+36 0.9862182D+35 0.8952963D+35
 0.8659246D+00 0.1080769D+36 0.9972547D+35 0.9053270D+35
 0.8713281D+00 0.1092838D+36 0.1008406D+36 0.9154623D+35
 0.8767654D+00 0.1105031D+36 0.1019673D+36 0.9257030D+35
 0.8822366D+00 0.1117351D+36 0.1031057D+36 0.9360501D+35
 0.8877420D+00 0.1129798D+36 0.1042559D+36 0.9465046D+35
 0.8932817D+00 0.1142373D+36 0.1054179D+36 0.9570674D+35
 0.8988560D+00 0.1155078D+36 0.1065920D+36 0.9677395D+35
 0.9044650D+00 0.1167913D+36 0.1077781D+36 0.9785218D+35
 0.9101091D+00 0.1180880D+36 0.1089765D+36 0.9894154D+35
 0.9157884D+00 0.1193979D+36 0.1101872D+36 0.1000421D+36
 0.9215031D+00 0.1207213D+36 0.1114103D+36 0.1011540D+36
 0.9272535D+00 0.1220582D+36 0.1126459D+36 0.1022773D+36
 0.9330397D+00 0.1234087D+36 0.1138942D+36 0.1034121D+36
 0.9388621D+00 0.1247730D+36 0.1151552D+36 0.1045586D+36
 0.9447208D+00 0.1261511D+36 0.1164290D+36 0.1057168D+36
 0.9506161D+00 0.1275432D+36 0.1177158D+36 0.1068867D+36
 0.9565481D+00 0.1289495D+36 0.1190157D+36 0.1080686D+36
 0.9625172D+00 0.1303699D+36 0.1203288D+36 0.1092625D+36
 0.9685235D+00 0.1318047D+36 0.1216552D+36 0.1104686D+36
 0.9745673D+00 0.1332539D+36 0.1229950D+36 0.1116869D+36
 0.9806488D+00 0.1347178D+36 0.1243483D+36 0.1129175D+36
 0.9867683D+00 0.1361963D+36 0.1257153D+36 0.1141605D+36
 0.9929259D+00 0.1376896D+36 0.1270960D+36 0.1154161D+36
 0.9991220D+00 0.1391979D+36 0.1284905D+36 0.1166843D+36
 0.1005357D+01 0.1407213D+36 0.1298991D+36 0.1179652D+36
 0.1011630D+01 0.1422598D+36 0.1313217D+36 0.1192591D+36
 0.1017943D+01 0.1438137D+36 0.1327586D+36 0.1205658D+36
 0.1024295D+01 0.1453830D+36 0.1342097D+36 0.1218857D+36
 0.1030687D+01 0.1469679D+36 0.1356753D+36 0.1232187D+36
 0.1037119D+01 0.1485684D+36 0.1371555D+36 0.1245650D+36
 0.1043591D+01 0.1501848D+36 0.1386503D+36 0.1259247D+36
