   0.20000D+00   0.20372D+00   0.77524D+29
   0.20372D+00   0.20750D+00   0.80243D+29
   0.20750D+00   0.21135D+00   0.83056D+29
   0.21135D+00   0.21528D+00   0.85965D+29
   0.21528D+00   0.21928D+00   0.88973D+29
   0.21928D+00   0.22335D+00   0.92083D+29
   0.22335D+00   0.22750D+00   0.95299D+29
   0.22750D+00   0.23173D+00   0.98624D+29
   0.23173D+00   0.23603D+00   0.10206D+30
   0.23603D+00   0.24041D+00   0.10561D+30
   0.24041D+00   0.24488D+00   0.10929D+30
   0.24488D+00   0.24943D+00   0.11309D+30
   0.24943D+00   0.25406D+00   0.11701D+30
   0.25406D+00   0.25878D+00   0.12107D+30
   0.25878D+00   0.26359D+00   0.12526D+30
   0.26359D+00   0.26849D+00   0.12959D+30
   0.26849D+00   0.27347D+00   0.13406D+30
   0.27347D+00   0.27855D+00   0.13869D+30
   0.27855D+00   0.28373D+00   0.14346D+30
   0.28373D+00   0.28900D+00   0.14840D+30
   0.28900D+00   0.29436D+00   0.15350D+30
   0.29436D+00   0.29983D+00   0.15876D+30
   0.29983D+00   0.30540D+00   0.16420D+30
   0.30540D+00   0.31108D+00   0.16982D+30
   0.31108D+00   0.31685D+00   0.17562D+30
   0.31685D+00   0.32274D+00   0.18161D+30
   0.32274D+00   0.32873D+00   0.18779D+30
   0.32873D+00   0.33484D+00   0.19417D+30
   0.33484D+00   0.34106D+00   0.20076D+30
   0.34106D+00   0.34740D+00   0.20756D+30
   0.34740D+00   0.35385D+00   0.21458D+30
   0.35385D+00   0.36042D+00   0.22182D+30
   0.36042D+00   0.36712D+00   0.22930D+30
   0.36712D+00   0.37394D+00   0.23701D+30
   0.37394D+00   0.38088D+00   0.24496D+30
   0.38088D+00   0.38796D+00   0.25317D+30
   0.38796D+00   0.39516D+00   0.26163D+30
   0.39516D+00   0.40250D+00   0.27036D+30
   0.40250D+00   0.40998D+00   0.27937D+30
   0.40998D+00   0.41760D+00   0.28865D+30
   0.41760D+00   0.42535D+00   0.29822D+30
   0.42535D+00   0.43325D+00   0.30808D+30
   0.43325D+00   0.44130D+00   0.31825D+30
   0.44130D+00   0.44950D+00   0.32873D+30
   0.44950D+00   0.45785D+00   0.33953D+30
   0.45785D+00   0.46635D+00   0.35065D+30
   0.46635D+00   0.47501D+00   0.36212D+30
   0.47501D+00   0.48384D+00   0.37392D+30
   0.48384D+00   0.49283D+00   0.38607D+30
   0.49283D+00   0.50198D+00   0.39859D+30
   0.50198D+00   0.51130D+00   0.41148D+30
   0.51130D+00   0.52080D+00   0.42475D+30
   0.52080D+00   0.53048D+00   0.43841D+30
   0.53048D+00   0.54033D+00   0.45246D+30
   0.54033D+00   0.55037D+00   0.46691D+30
   0.55037D+00   0.56059D+00   0.48179D+30
