   0.20000D+00   0.20372D+00   0.63264D+29
   0.20372D+00   0.20750D+00   0.65461D+29
   0.20750D+00   0.21135D+00   0.67731D+29
   0.21135D+00   0.21528D+00   0.70078D+29
   0.21528D+00   0.21928D+00   0.72502D+29
   0.21928D+00   0.22335D+00   0.75008D+29
   0.22335D+00   0.22750D+00   0.77597D+29
   0.22750D+00   0.23173D+00   0.80272D+29
   0.23173D+00   0.23603D+00   0.83036D+29
   0.23603D+00   0.24041D+00   0.85891D+29
   0.24041D+00   0.24488D+00   0.88840D+29
   0.24488D+00   0.24943D+00   0.91886D+29
   0.24943D+00   0.25406D+00   0.95033D+29
   0.25406D+00   0.25878D+00   0.98282D+29
   0.25878D+00   0.26359D+00   0.10164D+30
   0.26359D+00   0.26849D+00   0.10510D+30
   0.26849D+00   0.27347D+00   0.10868D+30
   0.27347D+00   0.27855D+00   0.11238D+30
   0.27855D+00   0.28373D+00   0.11619D+30
   0.28373D+00   0.28900D+00   0.12013D+30
   0.28900D+00   0.29436D+00   0.12419D+30
   0.29436D+00   0.29983D+00   0.12838D+30
   0.29983D+00   0.30540D+00   0.13271D+30
   0.30540D+00   0.31108D+00   0.13718D+30
   0.31108D+00   0.31685D+00   0.14179D+30
   0.31685D+00   0.32274D+00   0.14654D+30
   0.32274D+00   0.32873D+00   0.15144D+30
   0.32873D+00   0.33484D+00   0.15650D+30
   0.33484D+00   0.34106D+00   0.16172D+30
   0.34106D+00   0.34740D+00   0.16710D+30
   0.34740D+00   0.35385D+00   0.17265D+30
   0.35385D+00   0.36042D+00   0.17837D+30
   0.36042D+00   0.36712D+00   0.18427D+30
   0.36712D+00   0.37394D+00   0.19035D+30
   0.37394D+00   0.38088D+00   0.19662D+30
   0.38088D+00   0.38796D+00   0.20308D+30
   0.38796D+00   0.39516D+00   0.20973D+30
   0.39516D+00   0.40250D+00   0.21659D+30
   0.40250D+00   0.40998D+00   0.22365D+30
   0.40998D+00   0.41760D+00   0.23093D+30
   0.41760D+00   0.42535D+00   0.23842D+30
   0.42535D+00   0.43325D+00   0.24613D+30
   0.43325D+00   0.44130D+00   0.25408D+30
   0.44130D+00   0.44950D+00   0.26226D+30
   0.44950D+00   0.45785D+00   0.27068D+30
   0.45785D+00   0.46635D+00   0.27934D+30
   0.46635D+00   0.47501D+00   0.28826D+30
   0.47501D+00   0.48384D+00   0.29744D+30
   0.48384D+00   0.49283D+00   0.30687D+30
   0.49283D+00   0.50198D+00   0.31658D+30
   0.50198D+00   0.51130D+00   0.32655D+30
   0.51130D+00   0.52080D+00   0.33681D+30
   0.52080D+00   0.53048D+00   0.34735D+30
   0.53048D+00   0.54033D+00   0.35819D+30
   0.54033D+00   0.55037D+00   0.36933D+30
   0.55037D+00   0.56059D+00   0.38076D+30
   0.56059D+00   0.57100D+00   0.39251D+30
   0.57100D+00   0.58161D+00   0.40457D+30
   0.58161D+00   0.59241D+00   0.41695D+30
   0.59241D+00   0.60342D+00   0.42966D+30
   0.60342D+00   0.61463D+00   0.44270D+30
   0.61463D+00   0.62604D+00   0.45608D+30
   0.62604D+00   0.63767D+00   0.46980D+30
   0.63767D+00   0.64952D+00   0.48387D+30
   0.64952D+00   0.66158D+00   0.49830D+30
   0.66158D+00   0.67387D+00   0.51308D+30
   0.67387D+00   0.68639D+00   0.52823D+30
   0.68639D+00   0.69914D+00   0.54374D+30
   0.69914D+00   0.71212D+00   0.55964D+30
   0.71212D+00   0.72535D+00   0.57593D+30
   0.72535D+00   0.73883D+00   0.59260D+30
   0.73883D+00   0.75255D+00   0.60968D+30
   0.75255D+00   0.76653D+00   0.62716D+30
   0.76653D+00   0.78077D+00   0.64505D+30
   0.78077D+00   0.79527D+00   0.66337D+30
   0.79527D+00   0.81004D+00   0.68213D+30
   0.81004D+00   0.82509D+00   0.70133D+30
   0.82509D+00   0.84042D+00   0.72095D+30
   0.84042D+00   0.85603D+00   0.74089D+30
   0.85603D+00   0.87193D+00   0.76115D+30
   0.87193D+00   0.88812D+00   0.78192D+30
   0.88812D+00   0.90462D+00   0.80321D+30
   0.90462D+00   0.92143D+00   0.82491D+30
   0.92143D+00   0.93854D+00   0.84700D+30
   0.93854D+00   0.95597D+00   0.86949D+30
   0.95597D+00   0.97373D+00   0.89236D+30
   0.97373D+00   0.99182D+00   0.91563D+30
   0.99182D+00   0.10102D+01   0.93928D+30
   0.10102D+01   0.10290D+01   0.96333D+30
   0.10290D+01   0.10481D+01   0.98776D+30
   0.10481D+01   0.10676D+01   0.10126D+31
   0.10676D+01   0.10874D+01   0.10378D+31
   0.10874D+01   0.11076D+01   0.10634D+31
   0.11076D+01   0.11282D+01   0.10893D+31
   0.11282D+01   0.11492D+01   0.11157D+31
   0.11492D+01   0.11705D+01   0.11424D+31
   0.11705D+01   0.11922D+01   0.11695D+31
   0.11922D+01   0.12144D+01   0.11970D+31
   0.12144D+01   0.12369D+01   0.12248D+31
   0.12369D+01   0.12599D+01   0.12530D+31
   0.12599D+01   0.12833D+01   0.12816D+31
   0.12833D+01   0.13072D+01   0.13105D+31
   0.13072D+01   0.13314D+01   0.13397D+31
   0.13314D+01   0.13562D+01   0.13691D+31
   0.13562D+01   0.13814D+01   0.13988D+31
   0.13814D+01   0.14070D+01   0.14288D+31
   0.14070D+01   0.14332D+01   0.14591D+31
   0.14332D+01   0.14598D+01   0.14896D+31
   0.14598D+01   0.14869D+01   0.15203D+31
   0.14869D+01   0.15145D+01   0.15511D+31
   0.15145D+01   0.15427D+01   0.15821D+31
   0.15427D+01   0.15713D+01   0.16131D+31
   0.15713D+01   0.16005D+01   0.16443D+31
   0.16005D+01   0.16302D+01   0.16756D+31
   0.16302D+01   0.16605D+01   0.17070D+31
   0.16605D+01   0.16913D+01   0.17384D+31
   0.16913D+01   0.17228D+01   0.17699D+31
   0.17228D+01   0.17548D+01   0.18015D+31
   0.17548D+01   0.17874D+01   0.18331D+31
   0.17874D+01   0.18206D+01   0.18648D+31
   0.18206D+01   0.18544D+01   0.18964D+31
   0.18544D+01   0.18888D+01   0.19281D+31
   0.18888D+01   0.19239D+01   0.19597D+31
   0.19239D+01   0.19597D+01   0.19914D+31
   0.19597D+01   0.19961D+01   0.20228D+31
   0.19961D+01   0.20331D+01   0.20541D+31
   0.20331D+01   0.20709D+01   0.20852D+31
   0.20709D+01   0.21094D+01   0.21162D+31
   0.21094D+01   0.21485D+01   0.21469D+31
   0.21485D+01   0.21885D+01   0.21773D+31
   0.21885D+01   0.22291D+01   0.22074D+31
   0.22291D+01   0.22705D+01   0.22371D+31
   0.22705D+01   0.23127D+01   0.22665D+31
   0.23127D+01   0.23556D+01   0.22955D+31
   0.23556D+01   0.23994D+01   0.23241D+31
   0.23994D+01   0.24440D+01   0.23524D+31
   0.24440D+01   0.24894D+01   0.23803D+31
   0.24894D+01   0.25356D+01   0.24077D+31
   0.25356D+01   0.25827D+01   0.24348D+31
   0.25827D+01   0.26307D+01   0.24615D+31
   0.26307D+01   0.26795D+01   0.24875D+31
   0.26795D+01   0.27293D+01   0.25127D+31
   0.27293D+01   0.27800D+01   0.25371D+31
   0.27800D+01   0.28317D+01   0.25610D+31
   0.28317D+01   0.28843D+01   0.25844D+31
   0.28843D+01   0.29378D+01   0.26070D+31
   0.29378D+01   0.29924D+01   0.26286D+31
   0.29924D+01   0.30480D+01   0.26494D+31
   0.30480D+01   0.31046D+01   0.26692D+31
   0.31046D+01   0.31623D+01   0.26881D+31
   0.31623D+01   0.32210D+01   0.27060D+31
   0.32210D+01   0.32808D+01   0.27231D+31
   0.32808D+01   0.33418D+01   0.27391D+31
   0.33418D+01   0.34039D+01   0.27542D+31
   0.34039D+01   0.34671D+01   0.27682D+31
   0.34671D+01   0.35315D+01   0.27806D+31
   0.35315D+01   0.35971D+01   0.27912D+31
   0.35971D+01   0.36639D+01   0.28008D+31
   0.36639D+01   0.37320D+01   0.28096D+31
   0.37320D+01   0.38013D+01   0.28176D+31
   0.38013D+01   0.38719D+01   0.28243D+31
   0.38719D+01   0.39438D+01   0.28294D+31
   0.39438D+01   0.40171D+01   0.28331D+31
   0.40171D+01   0.40917D+01   0.28352D+31
   0.40917D+01   0.41677D+01   0.28359D+31
   0.41677D+01   0.42451D+01   0.28350D+31
   0.42451D+01   0.43240D+01   0.28326D+31
   0.43240D+01   0.44043D+01   0.28284D+31
   0.44043D+01   0.44861D+01   0.28220D+31
   0.44861D+01   0.45694D+01   0.28135D+31
   0.45694D+01   0.46543D+01   0.28037D+31
   0.46543D+01   0.47408D+01   0.27926D+31
   0.47408D+01   0.48288D+01   0.27798D+31
   0.48288D+01   0.49185D+01   0.27651D+31
   0.49185D+01   0.50099D+01   0.27483D+31
   0.50099D+01   0.51030D+01   0.27295D+31
   0.51030D+01   0.51977D+01   0.27088D+31
   0.51977D+01   0.52943D+01   0.26860D+31
   0.52943D+01   0.53926D+01   0.26599D+31
   0.53926D+01   0.54928D+01   0.26306D+31
   0.54928D+01   0.55948D+01   0.25995D+31
   0.55948D+01   0.56988D+01   0.25676D+31
   0.56988D+01   0.58046D+01   0.25344D+31
   0.58046D+01   0.59124D+01   0.24990D+31
   0.59124D+01   0.60223D+01   0.24612D+31
   0.60223D+01   0.61341D+01   0.24213D+31
   0.61341D+01   0.62481D+01   0.23791D+31
   0.62481D+01   0.63641D+01   0.23346D+31
   0.63641D+01   0.64823D+01   0.22879D+31
   0.64823D+01   0.66028D+01   0.22389D+31
   0.66028D+01   0.67254D+01   0.21877D+31
   0.67254D+01   0.68503D+01   0.21342D+31
   0.68503D+01   0.69776D+01   0.20784D+31
   0.69776D+01   0.71072D+01   0.20204D+31
   0.71072D+01   0.72392D+01   0.19602D+31
   0.72392D+01   0.73737D+01   0.18978D+31
   0.73737D+01   0.75106D+01   0.18332D+31
   0.75106D+01   0.76502D+01   0.17664D+31
   0.76502D+01   0.77923D+01   0.16974D+31
   0.77923D+01   0.79370D+01   0.16263D+31
   0.79370D+01   0.80844D+01   0.15530D+31
   0.80844D+01   0.82346D+01   0.14776D+31
   0.82346D+01   0.83876D+01   0.14000D+31
   0.83876D+01   0.85434D+01   0.13201D+31
   0.85434D+01   0.87021D+01   0.12370D+31
   0.87021D+01   0.88637D+01   0.11360D+31
   0.88637D+01   0.90284D+01   0.99820D+30
   0.90284D+01   0.91961D+01   0.84153D+30
   0.91961D+01   0.93669D+01   0.70240D+30
   0.93669D+01   0.95409D+01   0.59701D+30
   0.95409D+01   0.97181D+01   0.53270D+30
   0.97181D+01   0.98986D+01   0.49499D+30
   0.98986D+01   0.10082D+02   0.46228D+30
   0.10082D+02   0.10270D+02   0.43165D+30
   0.10270D+02   0.10461D+02   0.40171D+30
   0.10461D+02   0.10655D+02   0.37246D+30
   0.10655D+02   0.10853D+02   0.34592D+30
   0.10853D+02   0.11054D+02   0.32265D+30
   0.11054D+02   0.11260D+02   0.30165D+30
   0.11260D+02   0.11469D+02   0.28239D+30
   0.11469D+02   0.11682D+02   0.26433D+30
   0.11682D+02   0.11899D+02   0.24721D+30
   0.11899D+02   0.12120D+02   0.23095D+30
   0.12120D+02   0.12345D+02   0.21550D+30
   0.12345D+02   0.12574D+02   0.20082D+30
   0.12574D+02   0.12808D+02   0.18685D+30
   0.12808D+02   0.13046D+02   0.17356D+30
   0.13046D+02   0.13288D+02   0.16093D+30
   0.13288D+02   0.13535D+02   0.14893D+30
   0.13535D+02   0.13786D+02   0.13755D+30
   0.13786D+02   0.14042D+02   0.12676D+30
   0.14042D+02   0.14303D+02   0.11655D+30
   0.14303D+02   0.14569D+02   0.10691D+30
   0.14569D+02   0.14840D+02   0.97817D+29
   0.14840D+02   0.15115D+02   0.89268D+29
   0.15115D+02   0.15396D+02   0.81247D+29
   0.15396D+02   0.15682D+02   0.73739D+29
   0.15682D+02   0.15973D+02   0.66732D+29
   0.15973D+02   0.16270D+02   0.60209D+29
   0.16270D+02   0.16572D+02   0.54156D+29
   0.16572D+02   0.16880D+02   0.48557D+29
   0.16880D+02   0.17194D+02   0.43395D+29
   0.17194D+02   0.17513D+02   0.38650D+29
   0.17513D+02   0.17838D+02   0.34307D+29
   0.17838D+02   0.18170D+02   0.30343D+29
   0.18170D+02   0.18507D+02   0.26741D+29
   0.18507D+02   0.18851D+02   0.23479D+29
   0.18851D+02   0.19201D+02   0.20538D+29
   0.19201D+02   0.19558D+02   0.17895D+29
   0.19558D+02   0.19921D+02   0.15532D+29
   0.19921D+02   0.20291D+02   0.13427D+29
   0.20291D+02   0.20668D+02   0.11559D+29
   0.20668D+02   0.21052D+02   0.99104D+28
   0.21052D+02   0.21443D+02   0.84605D+28
   0.21443D+02   0.21841D+02   0.71924D+28
   0.21841D+02   0.22247D+02   0.60871D+28
   0.22247D+02   0.22660D+02   0.51294D+28
   0.22660D+02   0.23081D+02   0.43025D+28
   0.23081D+02   0.23510D+02   0.35928D+28
   0.23510D+02   0.23947D+02   0.29860D+28
   0.23947D+02   0.24391D+02   0.24704D+28
   0.24391D+02   0.24845D+02   0.20338D+28
   0.24845D+02   0.25306D+02   0.16666D+28
   0.25306D+02   0.25776D+02   0.13590D+28
   0.25776D+02   0.26255D+02   0.11027D+28
   0.26255D+02   0.26743D+02   0.89032D+27
   0.26743D+02   0.27239D+02   0.71518D+27
   0.27239D+02   0.27745D+02   0.57166D+27
   0.27745D+02   0.28261D+02   0.45450D+27
   0.28261D+02   0.28786D+02   0.35958D+27
   0.28786D+02   0.29320D+02   0.28289D+27
   0.29320D+02   0.29865D+02   0.22148D+27
   0.29865D+02   0.30420D+02   0.17238D+27
   0.30420D+02   0.30985D+02   0.13352D+27
   0.30985D+02   0.31560D+02   0.10280D+27
   0.31560D+02   0.32147D+02   0.78756D+26
   0.32147D+02   0.32744D+02   0.59963D+26
   0.32744D+02   0.33352D+02   0.45431D+26
   0.33352D+02   0.33971D+02   0.34202D+26
   0.33971D+02   0.34602D+02   0.25620D+26
   0.34602D+02   0.35245D+02   0.19068D+26
   0.35245D+02   0.35900D+02   0.14118D+26
   0.35900D+02   0.36567D+02   0.10387D+26
   0.36567D+02   0.37246D+02   0.75997D+25
   0.37246D+02   0.37938D+02   0.55272D+25
   0.37938D+02   0.38643D+02   0.39955D+25
   0.38643D+02   0.39360D+02   0.28725D+25
   0.39360D+02   0.40092D+02   0.20512D+25
   0.40092D+02   0.40836D+02   0.14575D+25
   0.40836D+02   0.41595D+02   0.10280D+25
   0.41595D+02   0.42367D+02   0.72185D+24
   0.42367D+02   0.43154D+02   0.50276D+24
   0.43154D+02   0.43956D+02   0.34882D+24
   0.43956D+02   0.44772D+02   0.23990D+24
   0.44772D+02   0.45604D+02   0.16443D+24
   0.45604D+02   0.46451D+02   0.11166D+24
   0.46451D+02   0.47314D+02   0.75582D+23
   0.47314D+02   0.48193D+02   0.50677D+23
   0.48193D+02   0.49088D+02   0.33869D+23
   0.49088D+02   0.50000D+02   0.22422D+23
   0.20000D+00   0.20372D+00   0.73212D+29
   0.20372D+00   0.20750D+00   0.75759D+29
   0.20750D+00   0.21135D+00   0.78393D+29
   0.21135D+00   0.21528D+00   0.81115D+29
   0.21528D+00   0.21928D+00   0.83929D+29
   0.21928D+00   0.22335D+00   0.86836D+29
   0.22335D+00   0.22750D+00   0.89841D+29
   0.22750D+00   0.23173D+00   0.92947D+29
   0.23173D+00   0.23603D+00   0.96155D+29
   0.23603D+00   0.24041D+00   0.99470D+29
   0.24041D+00   0.24488D+00   0.10290D+30
   0.24488D+00   0.24943D+00   0.10643D+30
   0.24943D+00   0.25406D+00   0.11009D+30
   0.25406D+00   0.25878D+00   0.11386D+30
   0.25878D+00   0.26359D+00   0.11776D+30
   0.26359D+00   0.26849D+00   0.12179D+30
   0.26849D+00   0.27347D+00   0.12595D+30
   0.27347D+00   0.27855D+00   0.13024D+30
   0.27855D+00   0.28373D+00   0.13467D+30
   0.28373D+00   0.28900D+00   0.13925D+30
   0.28900D+00   0.29436D+00   0.14397D+30
   0.29436D+00   0.29983D+00   0.14885D+30
   0.29983D+00   0.30540D+00   0.15388D+30
   0.30540D+00   0.31108D+00   0.15907D+30
   0.31108D+00   0.31685D+00   0.16443D+30
   0.31685D+00   0.32274D+00   0.16996D+30
   0.32274D+00   0.32873D+00   0.17566D+30
   0.32873D+00   0.33484D+00   0.18154D+30
   0.33484D+00   0.34106D+00   0.18761D+30
   0.34106D+00   0.34740D+00   0.19387D+30
   0.34740D+00   0.35385D+00   0.20032D+30
   0.35385D+00   0.36042D+00   0.20697D+30
   0.36042D+00   0.36712D+00   0.21383D+30
   0.36712D+00   0.37394D+00   0.22090D+30
   0.37394D+00   0.38088D+00   0.22819D+30
   0.38088D+00   0.38796D+00   0.23570D+30
   0.38796D+00   0.39516D+00   0.24344D+30
   0.39516D+00   0.40250D+00   0.25141D+30
   0.40250D+00   0.40998D+00   0.25962D+30
   0.40998D+00   0.41760D+00   0.26808D+30
   0.41760D+00   0.42535D+00   0.27679D+30
   0.42535D+00   0.43325D+00   0.28577D+30
   0.43325D+00   0.44130D+00   0.29501D+30
   0.44130D+00   0.44950D+00   0.30452D+30
   0.44950D+00   0.45785D+00   0.31430D+30
   0.45785D+00   0.46635D+00   0.32438D+30
   0.46635D+00   0.47501D+00   0.33475D+30
   0.47501D+00   0.48384D+00   0.34541D+30
   0.48384D+00   0.49283D+00   0.35638D+30
   0.49283D+00   0.50198D+00   0.36766D+30
   0.50198D+00   0.51130D+00   0.37926D+30
   0.51130D+00   0.52080D+00   0.39119D+30
   0.52080D+00   0.53048D+00   0.40344D+30
   0.53048D+00   0.54033D+00   0.41604D+30
   0.54033D+00   0.55037D+00   0.42897D+30
   0.55037D+00   0.56059D+00   0.44226D+30
   0.56059D+00   0.57100D+00   0.45591D+30
   0.57100D+00   0.58161D+00   0.46993D+30
   0.58161D+00   0.59241D+00   0.48431D+30
   0.59241D+00   0.60342D+00   0.49908D+30
   0.60342D+00   0.61463D+00   0.51423D+30
   0.61463D+00   0.62604D+00   0.52978D+30
   0.62604D+00   0.63767D+00   0.54573D+30
   0.63767D+00   0.64952D+00   0.56208D+30
