   0.20000D+00   0.20372D+00   0.48137D+29
   0.20372D+00   0.20750D+00   0.49779D+29
   0.20750D+00   0.21135D+00   0.51475D+29
   0.21135D+00   0.21528D+00   0.53227D+29
   0.21528D+00   0.21928D+00   0.55037D+29
   0.21928D+00   0.22335D+00   0.56906D+29
   0.22335D+00   0.22750D+00   0.58837D+29
   0.22750D+00   0.23173D+00   0.60832D+29
   0.23173D+00   0.23603D+00   0.62891D+29
   0.23603D+00   0.24041D+00   0.65018D+29
   0.24041D+00   0.24488D+00   0.67215D+29
   0.24488D+00   0.24943D+00   0.69483D+29
   0.24943D+00   0.25406D+00   0.71824D+29
   0.25406D+00   0.25878D+00   0.74242D+29
   0.25878D+00   0.26359D+00   0.76738D+29
   0.26359D+00   0.26849D+00   0.79314D+29
   0.26849D+00   0.27347D+00   0.81973D+29
   0.27347D+00   0.27855D+00   0.84717D+29
   0.27855D+00   0.28373D+00   0.87549D+29
   0.28373D+00   0.28900D+00   0.90472D+29
   0.28900D+00   0.29436D+00   0.93488D+29
   0.29436D+00   0.29983D+00   0.96599D+29
   0.29983D+00   0.30540D+00   0.99809D+29
   0.30540D+00   0.31108D+00   0.10312D+30
   0.31108D+00   0.31685D+00   0.10653D+30
   0.31685D+00   0.32274D+00   0.11006D+30
   0.32274D+00   0.32873D+00   0.11369D+30
   0.32873D+00   0.33484D+00   0.11743D+30
   0.33484D+00   0.34106D+00   0.12130D+30
   0.34106D+00   0.34740D+00   0.12528D+30
   0.34740D+00   0.35385D+00   0.12938D+30
   0.35385D+00   0.36042D+00   0.13361D+30
   0.36042D+00   0.36712D+00   0.13796D+30
   0.36712D+00   0.37394D+00   0.14245D+30
   0.37394D+00   0.38088D+00   0.14708D+30
   0.38088D+00   0.38796D+00   0.15184D+30
   0.38796D+00   0.39516D+00   0.15675D+30
   0.39516D+00   0.40250D+00   0.16181D+30
   0.40250D+00   0.40998D+00   0.16701D+30
   0.40998D+00   0.41760D+00   0.17237D+30
   0.41760D+00   0.42535D+00   0.17788D+30
   0.42535D+00   0.43325D+00   0.18356D+30
