   0.20000D+00   0.20372D+00   0.77580D+29
   0.20372D+00   0.20750D+00   0.80145D+29
   0.20750D+00   0.21135D+00   0.82797D+29
   0.21135D+00   0.21528D+00   0.85537D+29
   0.21528D+00   0.21928D+00   0.88369D+29
   0.21928D+00   0.22335D+00   0.91295D+29
   0.22335D+00   0.22750D+00   0.94319D+29
   0.22750D+00   0.23173D+00   0.97444D+29
   0.23173D+00   0.23603D+00   0.10067D+30
   0.23603D+00   0.24041D+00   0.10401D+30
   0.24041D+00   0.24488D+00   0.10746D+30
   0.24488D+00   0.24943D+00   0.11102D+30
   0.24943D+00   0.25406D+00   0.11471D+30
   0.25406D+00   0.25878D+00   0.11851D+30
   0.25878D+00   0.26359D+00   0.12244D+30
   0.26359D+00   0.26849D+00   0.12651D+30
   0.26849D+00   0.27347D+00   0.13071D+30
   0.27347D+00   0.27855D+00   0.13505D+30
   0.27855D+00   0.28373D+00   0.13953D+30
   0.28373D+00   0.28900D+00   0.14416D+30
   0.28900D+00   0.29436D+00   0.14895D+30
   0.29436D+00   0.29983D+00   0.15389D+30
   0.29983D+00   0.30540D+00   0.15900D+30
   0.30540D+00   0.31108D+00   0.16428D+30
   0.31108D+00   0.31685D+00   0.16973D+30
   0.31685D+00   0.32274D+00   0.17537D+30
   0.32274D+00   0.32873D+00   0.18119D+30
   0.32873D+00   0.33484D+00   0.18720D+30
   0.33484D+00   0.34106D+00   0.19341D+30
   0.34106D+00   0.34740D+00   0.19982D+30
   0.34740D+00   0.35385D+00   0.20645D+30
   0.35385D+00   0.36042D+00   0.21329D+30
   0.36042D+00   0.36712D+00   0.22036D+30
   0.36712D+00   0.37394D+00   0.22767D+30
   0.37394D+00   0.38088D+00   0.23521D+30
   0.38088D+00   0.38796D+00   0.24299D+30
   0.38796D+00   0.39516D+00   0.25104D+30
   0.39516D+00   0.40250D+00   0.25934D+30
   0.40250D+00   0.40998D+00   0.26792D+30
   0.40998D+00   0.41760D+00   0.27677D+30
   0.41760D+00   0.42535D+00   0.28591D+30
   0.42535D+00   0.43325D+00   0.29535D+30
   0.43325D+00   0.44130D+00   0.30509D+30
   0.44130D+00   0.44950D+00   0.31515D+30
   0.44950D+00   0.45785D+00   0.32554D+30
   0.45785D+00   0.46635D+00   0.33625D+30
   0.46635D+00   0.47501D+00   0.34731D+30
   0.47501D+00   0.48384D+00   0.35873D+30
   0.48384D+00   0.49283D+00   0.37051D+30
   0.49283D+00   0.50198D+00   0.38267D+30
   0.50198D+00   0.51130D+00   0.39521D+30
   0.51130D+00   0.52080D+00   0.40815D+30
   0.52080D+00   0.53048D+00   0.42151D+30
   0.53048D+00   0.54033D+00   0.43528D+30
   0.54033D+00   0.55037D+00   0.44949D+30
   0.55037D+00   0.56059D+00   0.46414D+30
   0.56059D+00   0.57100D+00   0.47925D+30
   0.57100D+00   0.58161D+00   0.49483D+30
   0.58161D+00   0.59241D+00   0.51090D+30
