 0.1000000D+00 0.1451755D+34
 0.1006240D+00 0.1469483D+34
 0.1012519D+00 0.1487425D+34
 0.1018838D+00 0.1505583D+34
 0.1025195D+00 0.1523959D+34
 0.1031593D+00 0.1542557D+34
 0.1038030D+00 0.1561379D+34
 0.1044508D+00 0.1580427D+34
 0.1051026D+00 0.1599705D+34
 0.1057584D+00 0.1619214D+34
 0.1064184D+00 0.1638958D+34
 0.1070825D+00 0.1658939D+34
 0.1077507D+00 0.1679160D+34
 0.1084231D+00 0.1699625D+34
 0.1090997D+00 0.1720335D+34
 0.1097805D+00 0.1741294D+34
 0.1104655D+00 0.1762504D+34
 0.1111549D+00 0.1783970D+34
 0.1118485D+00 0.1805692D+34
 0.1125464D+00 0.1827675D+34
 0.1132488D+00 0.1849922D+34
 0.1139555D+00 0.1872436D+34
 0.1146666D+00 0.1895219D+34
 0.1153821D+00 0.1918276D+34
 0.1161021D+00 0.1941608D+34
 0.1168266D+00 0.1965221D+34
 0.1175556D+00 0.1989115D+34
 0.1182892D+00 0.2013296D+34
 0.1190274D+00 0.2037766D+34
 0.1197701D+00 0.2062529D+34
 0.1205175D+00 0.2087587D+34
 0.1212696D+00 0.2112946D+34
 0.1220263D+00 0.2138607D+34
 0.1227878D+00 0.2164575D+34
 0.1235540D+00 0.2190853D+34
 0.1243250D+00 0.2217445D+34
 0.1251008D+00 0.2244354D+34
 0.1258815D+00 0.2271585D+34
 0.1266670D+00 0.2299140D+34
 0.1274574D+00 0.2327023D+34
 0.1282528D+00 0.2355239D+34
 0.1290531D+00 0.2383791D+34
 0.1298584D+00 0.2412684D+34
 0.1306688D+00 0.2441920D+34
 0.1314842D+00 0.2471505D+34
 0.1323047D+00 0.2501441D+34
 0.1331303D+00 0.2531734D+34
 0.1339611D+00 0.2562387D+34
 0.1347970D+00 0.2593404D+34
 0.1356382D+00 0.2624790D+34
 0.1364846D+00 0.2656549D+34
 0.1373363D+00 0.2688685D+34
 0.1381933D+00 0.2721202D+34
 0.1390556D+00 0.2754106D+34
 0.1399234D+00 0.2787399D+34
 0.1407965D+00 0.2821088D+34
 0.1416751D+00 0.2855176D+34
 0.1425592D+00 0.2889668D+34
 0.1434488D+00 0.2924568D+34
 0.1443440D+00 0.2959882D+34
 0.1452447D+00 0.2995614D+34
 0.1461511D+00 0.3031769D+34
 0.1470631D+00 0.3068351D+34
 0.1479808D+00 0.3105366D+34
 0.1489042D+00 0.3142818D+34
 0.1498334D+00 0.3180713D+34
 0.1507684D+00 0.3219055D+34
 0.1517092D+00 0.3257850D+34
 0.1526559D+00 0.3297103D+34
 0.1536085D+00 0.3336819D+34
 0.1545671D+00 0.3377003D+34
 0.1555316D+00 0.3417661D+34
 0.1565022D+00 0.3458798D+34
 0.1574788D+00 0.3500420D+34
 0.1584615D+00 0.3542531D+34
 0.1594503D+00 0.3585138D+34
 0.1604453D+00 0.3628246D+34
 0.1614465D+00 0.3671861D+34
 0.1624540D+00 0.3715989D+34
 0.1634677D+00 0.3760635D+34
 0.1644878D+00 0.3805805D+34
 0.1655143D+00 0.3851505D+34
 0.1665471D+00 0.3897742D+34
 0.1675864D+00 0.3944521D+34
 0.1686322D+00 0.3991848D+34
 0.1696845D+00 0.4039730D+34
 0.1707433D+00 0.4088172D+34
 0.1718088D+00 0.4137182D+34
 0.1728809D+00 0.4186765D+34
 0.1739598D+00 0.4236928D+34
 0.1750453D+00 0.4287678D+34
 0.1761376D+00 0.4339020D+34
 0.1772368D+00 0.4390962D+34
 0.1783428D+00 0.4443511D+34
 0.1794557D+00 0.4496672D+34
 0.1805755D+00 0.4550454D+34
 0.1817023D+00 0.4604863D+34
 0.1828362D+00 0.4659905D+34
 0.1839771D+00 0.4715589D+34
 0.1851252D+00 0.4771921D+34
 0.1862804D+00 0.4828908D+34
 0.1874428D+00 0.4886558D+34
 0.1886125D+00 0.4944878D+34
 0.1897895D+00 0.5003875D+34
 0.1909738D+00 0.5063557D+34
 0.1921655D+00 0.5123932D+34
 0.1933647D+00 0.5185008D+34
 0.1945713D+00 0.5246791D+34
 0.1957855D+00 0.5309290D+34
 0.1970073D+00 0.5372513D+34
 0.1982366D+00 0.5436468D+34
 0.1994737D+00 0.5501163D+34
 0.2007184D+00 0.5566605D+34
 0.2019709D+00 0.5632804D+34
 0.2032313D+00 0.5699767D+34
 0.2044995D+00 0.5767504D+34
 0.2057756D+00 0.5836022D+34
 0.2070597D+00 0.5905329D+34
 0.2083518D+00 0.5975436D+34
 0.2096520D+00 0.6046350D+34
 0.2109602D+00 0.6118080D+34
 0.2122767D+00 0.6190635D+34
 0.2136013D+00 0.6264024D+34
 0.2149342D+00 0.6338257D+34
 0.2162755D+00 0.6413342D+34
 0.2176251D+00 0.6489288D+34
 0.2189831D+00 0.6566106D+34
 0.2203496D+00 0.6643804D+34
 0.2217246D+00 0.6722393D+34
 0.2231083D+00 0.6801881D+34
 0.2245005D+00 0.6882278D+34
 0.2259014D+00 0.6963595D+34
 0.2273111D+00 0.7045841D+34
 0.2287296D+00 0.7129026D+34
 0.2301569D+00 0.7213160D+34
 0.2315931D+00 0.7298254D+34
 0.2330383D+00 0.7384318D+34
 0.2344925D+00 0.7471362D+34
 0.2359558D+00 0.7559397D+34
 0.2374282D+00 0.7648433D+34
 0.2389098D+00 0.7738481D+34
 0.2404007D+00 0.7829553D+34
 0.2419008D+00 0.7921658D+34
 0.2434104D+00 0.8014808D+34
 0.2449293D+00 0.8109013D+34
 0.2464577D+00 0.8204286D+34
 0.2479957D+00 0.8300638D+34
 0.2495432D+00 0.8398079D+34
 0.2511004D+00 0.8496622D+34
 0.2526673D+00 0.8596279D+34
 0.2542440D+00 0.8697060D+34
 0.2558306D+00 0.8798978D+34
 0.2574270D+00 0.8902044D+34
 0.2590334D+00 0.9006271D+34
 0.2606498D+00 0.9111672D+34
 0.2622763D+00 0.9218258D+34
 0.2639130D+00 0.9326041D+34
 0.2655599D+00 0.9435035D+34
 0.2672170D+00 0.9545252D+34
 0.2688845D+00 0.9656704D+34
 0.2705624D+00 0.9769405D+34
 0.2722508D+00 0.9883368D+34
 0.2739497D+00 0.9998605D+34
 0.2756592D+00 0.1011513D+35
 0.2773794D+00 0.1023296D+35
 0.2791103D+00 0.1035210D+35
 0.2808520D+00 0.1047257D+35
 0.2826046D+00 0.1059438D+35
 0.2843681D+00 0.1071754D+35
 0.2861426D+00 0.1084208D+35
 0.2879282D+00 0.1096800D+35
 0.2897249D+00 0.1109532D+35
 0.2915329D+00 0.1122405D+35
 0.2933521D+00 0.1135421D+35
 0.2951827D+00 0.1148581D+35
 0.2970247D+00 0.1161886D+35
 0.2988782D+00 0.1175338D+35
 0.3007432D+00 0.1188939D+35
 0.3026200D+00 0.1202691D+35
 0.3045084D+00 0.1216593D+35
 0.3064086D+00 0.1230649D+35
 0.3083206D+00 0.1244859D+35
 0.3102446D+00 0.1259226D+35
 0.3121806D+00 0.1273750D+35
 0.3141287D+00 0.1288434D+35
 0.3160889D+00 0.1303279D+35
 0.3180614D+00 0.1318286D+35
 0.3200461D+00 0.1333458D+35
 0.3220433D+00 0.1348795D+35
 0.3240529D+00 0.1364300D+35
 0.3260751D+00 0.1379973D+35
 0.3281099D+00 0.1395818D+35
 0.3301573D+00 0.1411835D+35
 0.3322176D+00 0.1428026D+35
 0.3342907D+00 0.1444393D+35
 0.3363768D+00 0.1460938D+35
 0.3384758D+00 0.1477662D+35
 0.3405880D+00 0.1494567D+35
 0.3427133D+00 0.1511655D+35
 0.3448519D+00 0.1528927D+35
 0.3470039D+00 0.1546386D+35
 0.3491693D+00 0.1564034D+35
 0.3513482D+00 0.1581871D+35
 0.3535406D+00 0.1599900D+35
 0.3557468D+00 0.1618123D+35
 0.3579668D+00 0.1636541D+35
 0.3602005D+00 0.1655157D+35
 0.3624483D+00 0.1673972D+35
 0.3647100D+00 0.1692989D+35
 0.3669859D+00 0.1712209D+35
 0.3692760D+00 0.1731633D+35
 0.3715803D+00 0.1751265D+35
 0.3738991D+00 0.1771106D+35
 0.3762323D+00 0.1791157D+35
 0.3785801D+00 0.1811422D+35
 0.3809425D+00 0.1831901D+35
 0.3833196D+00 0.1852598D+35
 0.3857116D+00 0.1873513D+35
 0.3881186D+00 0.1894649D+35
 0.3905405D+00 0.1916009D+35
 0.3929776D+00 0.1937593D+35
 0.3954298D+00 0.1959405D+35
 0.3978974D+00 0.1981446D+35
 0.4003804D+00 0.2003718D+35
 0.4028788D+00 0.2026223D+35
 0.4053929D+00 0.2048965D+35
 0.4079226D+00 0.2071943D+35
 0.4104682D+00 0.2095162D+35
 0.4130296D+00 0.2118623D+35
 0.4156070D+00 0.2142328D+35
 0.4182004D+00 0.2166280D+35
 0.4208101D+00 0.2190480D+35
 0.4234360D+00 0.2214931D+35
 0.4260784D+00 0.2239635D+35
 0.4287372D+00 0.2264594D+35
 0.4314126D+00 0.2289811D+35
 0.4341047D+00 0.2315288D+35
 0.4368136D+00 0.2341027D+35
 0.4395394D+00 0.2367030D+35
 0.4422823D+00 0.2393300D+35
 0.4450422D+00 0.2419839D+35
 0.4478194D+00 0.2446650D+35
 0.4506139D+00 0.2473734D+35
 0.4534258D+00 0.2501094D+35
 0.4562553D+00 0.2528733D+35
 0.4591024D+00 0.2556652D+35
 0.4619673D+00 0.2584854D+35
 0.4648501D+00 0.2613343D+35
 0.4677508D+00 0.2642119D+35
 0.4706697D+00 0.2671185D+35
 0.4736068D+00 0.2700544D+35
 0.4765622D+00 0.2730199D+35
 0.4795361D+00 0.2760151D+35
 0.4825285D+00 0.2790404D+35
 0.4855395D+00 0.2820959D+35
 0.4885694D+00 0.2851819D+35
 0.4916182D+00 0.2882987D+35
 0.4946860D+00 0.2914465D+35
 0.4977729D+00 0.2946255D+35
 0.5008792D+00 0.2978361D+35
 0.5040048D+00 0.3010784D+35
 0.5071499D+00 0.3043528D+35
 0.5103146D+00 0.3076594D+35
 0.5134991D+00 0.3109986D+35
 0.5167034D+00 0.3143705D+35
 0.5199277D+00 0.3177755D+35
 0.5231722D+00 0.3212137D+35
 0.5264369D+00 0.3246856D+35
 0.5297220D+00 0.3281912D+35
 0.5330276D+00 0.3317309D+35
 0.5363538D+00 0.3353049D+35
 0.5397008D+00 0.3389136D+35
 0.5430686D+00 0.3425570D+35
 0.5464575D+00 0.3462356D+35
 0.5498675D+00 0.3499496D+35
 0.5532988D+00 0.3536992D+35
 0.5567515D+00 0.3574846D+35
 0.5602257D+00 0.3613063D+35
 0.5637217D+00 0.3651644D+35
 0.5672394D+00 0.3690591D+35
 0.5707791D+00 0.3729908D+35
 0.5743409D+00 0.3769597D+35
 0.5779249D+00 0.3809661D+35
 0.5815313D+00 0.3850102D+35
 0.5851602D+00 0.3890923D+35
 0.5888117D+00 0.3932127D+35
 0.5924860D+00 0.3973716D+35
 0.5961833D+00 0.4015693D+35
 0.5999036D+00 0.4058061D+35
 0.6036471D+00 0.4100822D+35
 0.6074140D+00 0.4143978D+35
 0.6112044D+00 0.4187533D+35
 0.6150184D+00 0.4231489D+35
 0.6188563D+00 0.4275849D+35
 0.6227181D+00 0.4320615D+35
 0.6266040D+00 0.4365790D+35
 0.6305141D+00 0.4411376D+35
 0.6344487D+00 0.4457376D+35
 0.6384078D+00 0.4503793D+35
 0.6423916D+00 0.4550629D+35
 0.6464002D+00 0.4597887D+35
 0.6504339D+00 0.4645570D+35
 0.6544928D+00 0.4693679D+35
 0.6585769D+00 0.4742217D+35
 0.6626866D+00 0.4791188D+35
 0.6668219D+00 0.4840593D+35
 0.6709830D+00 0.4890435D+35
 0.6751701D+00 0.4940716D+35
 0.6793833D+00 0.4991440D+35
 0.6836228D+00 0.5042608D+35
 0.6878888D+00 0.5094222D+35
 0.6921813D+00 0.5146286D+35
 0.6965007D+00 0.5198801D+35
 0.7008470D+00 0.5251771D+35
 0.7052205D+00 0.5305197D+35
 0.7096212D+00 0.5359081D+35
 0.7140494D+00 0.5413427D+35
 0.7185052D+00 0.5468236D+35
 0.7229888D+00 0.5523511D+35
 0.7275004D+00 0.5579254D+35
 0.7320402D+00 0.5635467D+35
 0.7366083D+00 0.5692152D+35
 0.7412049D+00 0.5749311D+35
