 0.1000000D+00 0.1784701D+34
 0.1006240D+00 0.1806496D+34
 0.1012519D+00 0.1828553D+34
 0.1018838D+00 0.1850876D+34
 0.1025195D+00 0.1873468D+34
 0.1031593D+00 0.1896332D+34
 0.1038030D+00 0.1919471D+34
 0.1044508D+00 0.1942889D+34
 0.1051026D+00 0.1966588D+34
 0.1057584D+00 0.1990573D+34
 0.1064184D+00 0.2014845D+34
 0.1070825D+00 0.2039410D+34
 0.1077507D+00 0.2064270D+34
 0.1084231D+00 0.2089429D+34
 0.1090997D+00 0.2114890D+34
 0.1097805D+00 0.2140657D+34
 0.1104655D+00 0.2166733D+34
 0.1111549D+00 0.2193122D+34
 0.1118485D+00 0.2219828D+34
 0.1125464D+00 0.2246854D+34
 0.1132488D+00 0.2274204D+34
 0.1139555D+00 0.2301882D+34
 0.1146666D+00 0.2329892D+34
 0.1153821D+00 0.2358238D+34
 0.1161021D+00 0.2386923D+34
 0.1168266D+00 0.2415952D+34
 0.1175556D+00 0.2445328D+34
 0.1182892D+00 0.2475056D+34
 0.1190274D+00 0.2505139D+34
 0.1197701D+00 0.2535582D+34
 0.1205175D+00 0.2566390D+34
 0.1212696D+00 0.2597566D+34
 0.1220263D+00 0.2629114D+34
 0.1227878D+00 0.2661039D+34
 0.1235540D+00 0.2693345D+34
 0.1243250D+00 0.2726038D+34
 0.1251008D+00 0.2759120D+34
 0.1258815D+00 0.2792597D+34
 0.1266670D+00 0.2826474D+34
 0.1274574D+00 0.2860754D+34
 0.1282528D+00 0.2895443D+34
 0.1290531D+00 0.2930546D+34
 0.1298584D+00 0.2966066D+34
 0.1306688D+00 0.3002010D+34
 0.1314842D+00 0.3038382D+34
 0.1323047D+00 0.3075186D+34
 0.1331303D+00 0.3112428D+34
 0.1339611D+00 0.3150113D+34
 0.1347970D+00 0.3188247D+34
 0.1356382D+00 0.3226833D+34
 0.1364846D+00 0.3265878D+34
 0.1373363D+00 0.3305387D+34
 0.1381933D+00 0.3345364D+34
 0.1390556D+00 0.3385817D+34
 0.1399234D+00 0.3426749D+34
 0.1407965D+00 0.3468166D+34
 0.1416751D+00 0.3510075D+34
 0.1425592D+00 0.3552480D+34
 0.1434488D+00 0.3595387D+34
 0.1443440D+00 0.3638803D+34
 0.1452447D+00 0.3682733D+34
 0.1461511D+00 0.3727182D+34
 0.1470631D+00 0.3772158D+34
 0.1479808D+00 0.3817665D+34
 0.1489042D+00 0.3863710D+34
 0.1498334D+00 0.3910299D+34
 0.1507684D+00 0.3957438D+34
 0.1517092D+00 0.4005134D+34
 0.1526559D+00 0.4053393D+34
 0.1536085D+00 0.4102221D+34
 0.1545671D+00 0.4151625D+34
 0.1555316D+00 0.4201611D+34
 0.1565022D+00 0.4252186D+34
 0.1574788D+00 0.4303357D+34
 0.1584615D+00 0.4355130D+34
 0.1594503D+00 0.4407513D+34
 0.1604453D+00 0.4460511D+34
 0.1614465D+00 0.4514133D+34
 0.1624540D+00 0.4568386D+34
 0.1634677D+00 0.4623275D+34
 0.1644878D+00 0.4678809D+34
 0.1655143D+00 0.4734995D+34
 0.1665471D+00 0.4791841D+34
 0.1675864D+00 0.4849352D+34
 0.1686322D+00 0.4907539D+34
 0.1696845D+00 0.4966407D+34
 0.1707433D+00 0.5025964D+34
 0.1718088D+00 0.5086219D+34
 0.1728809D+00 0.5147179D+34
 0.1739598D+00 0.5208851D+34
 0.1750453D+00 0.5271245D+34
 0.1761376D+00 0.5334368D+34
 0.1772368D+00 0.5398228D+34
 0.1783428D+00 0.5462834D+34
 0.1794557D+00 0.5528194D+34
 0.1805755D+00 0.5594316D+34
 0.1817023D+00 0.5661208D+34
 0.1828362D+00 0.5728881D+34
 0.1839771D+00 0.5797341D+34
 0.1851252D+00 0.5866598D+34
 0.1862804D+00 0.5936661D+34
 0.1874428D+00 0.6007539D+34
 0.1886125D+00 0.6079241D+34
 0.1897895D+00 0.6151776D+34
 0.1909738D+00 0.6225152D+34
 0.1921655D+00 0.6299381D+34
 0.1933647D+00 0.6374470D+34
 0.1945713D+00 0.6450430D+34
 0.1957855D+00 0.6527271D+34
 0.1970073D+00 0.6605001D+34
 0.1982366D+00 0.6683630D+34
 0.1994737D+00 0.6763170D+34
 0.2007184D+00 0.6843629D+34
 0.2019709D+00 0.6925018D+34
 0.2032313D+00 0.7007347D+34
 0.2044995D+00 0.7090626D+34
 0.2057756D+00 0.7174866D+34
 0.2070597D+00 0.7260077D+34
 0.2083518D+00 0.7346270D+34
 0.2096520D+00 0.7433456D+34
 0.2109602D+00 0.7521646D+34
 0.2122767D+00 0.7610850D+34
 0.2136013D+00 0.7701079D+34
 0.2149342D+00 0.7792346D+34
 0.2162755D+00 0.7884660D+34
 0.2176251D+00 0.7978034D+34
 0.2189831D+00 0.8072479D+34
 0.2203496D+00 0.8168006D+34
 0.2217246D+00 0.8264628D+34
 0.2231083D+00 0.8362356D+34
 0.2245005D+00 0.8461202D+34
 0.2259014D+00 0.8561178D+34
 0.2273111D+00 0.8662297D+34
 0.2287296D+00 0.8764570D+34
 0.2301569D+00 0.8868011D+34
 0.2315931D+00 0.8972631D+34
 0.2330383D+00 0.9078444D+34
 0.2344925D+00 0.9185462D+34
 0.2359558D+00 0.9293698D+34
 0.2374282D+00 0.9403166D+34
 0.2389098D+00 0.9513877D+34
 0.2404007D+00 0.9625847D+34
 0.2419008D+00 0.9739087D+34
 0.2434104D+00 0.9853612D+34
 0.2449293D+00 0.9969435D+34
 0.2464577D+00 0.1008657D+35
 0.2479957D+00 0.1020503D+35
 0.2495432D+00 0.1032483D+35
 0.2511004D+00 0.1044599D+35
 0.2526673D+00 0.1056851D+35
 0.2542440D+00 0.1069242D+35
 0.2558306D+00 0.1081773D+35
 0.2574270D+00 0.1094444D+35
 0.2590334D+00 0.1107259D+35
 0.2606498D+00 0.1120217D+35
 0.2622763D+00 0.1133322D+35
 0.2639130D+00 0.1146573D+35
 0.2655599D+00 0.1159974D+35
 0.2672170D+00 0.1173525D+35
 0.2688845D+00 0.1187227D+35
 0.2705624D+00 0.1201084D+35
 0.2722508D+00 0.1215095D+35
 0.2739497D+00 0.1229263D+35
 0.2756592D+00 0.1243589D+35
 0.2773794D+00 0.1258076D+35
 0.2791103D+00 0.1272724D+35
 0.2808520D+00 0.1287535D+35
 0.2826046D+00 0.1302511D+35
 0.2843681D+00 0.1317654D+35
